# SN 2011fe observed spectrum
# Phase: -8.8 days from B-max (MJD 55814.0)
# t_exp: 8.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
3822.2800,2.638613e-13
3824.6600,2.687829e-13
3827.0400,2.745848e-13
3829.4200,2.808656e-13
3831.8000,2.871192e-13
3834.1800,2.928356e-13
3836.5600,2.979407e-13
3838.9400,3.032875e-13
3841.3200,3.089228e-13
3843.7000,3.143320e-13
3846.0800,3.205774e-13
3848.4600,3.265172e-13
3850.8400,3.312741e-13
3853.2200,3.372487e-13
3855.6000,3.433162e-13
3857.9800,3.483682e-13
3860.3600,3.530558e-13
3862.7400,3.588945e-13
3865.1200,3.640968e-13
3867.5000,3.699154e-13
3869.8800,3.758499e-13
3872.2600,3.789252e-13
3874.6400,3.821027e-13
3877.0200,3.865071e-13
3879.4000,3.907836e-13
3881.7800,3.942090e-13
3884.1600,3.972994e-13
3886.5400,4.005916e-13
3888.9200,4.026687e-13
3891.3000,4.062094e-13
3893.6800,4.106816e-13
3896.0600,4.150210e-13
3898.4400,4.201524e-13
3900.8200,4.226081e-13
3903.2000,4.268194e-13
3905.5800,4.319264e-13
3907.9600,4.381629e-13
3910.3400,4.427989e-13
3912.7200,4.473540e-13
3915.1000,4.509998e-13
3917.4800,4.543921e-13
3919.8600,4.582743e-13
3922.2400,4.612690e-13
3924.6200,4.622559e-13
3927.0000,4.643103e-13
3929.3800,4.633077e-13
3931.7600,4.566855e-13
3934.1400,4.490092e-13
3936.5200,4.493840e-13
3938.9000,4.575444e-13
3941.2800,4.589936e-13
3943.6600,4.555275e-13
3946.0400,4.530938e-13
3948.4200,4.497882e-13
3950.8000,4.440561e-13
3953.1800,4.392667e-13
3955.5600,4.340223e-13
3957.9400,4.272724e-13
3960.3200,4.209327e-13
3962.7000,4.157248e-13
3965.0800,4.085651e-13
3967.4600,3.997719e-13
3969.8400,3.929719e-13
3972.2200,3.916216e-13
3974.6000,3.936552e-13
3976.9800,3.934787e-13
3979.3600,3.898080e-13
3981.7400,3.843059e-13
3984.1200,3.802182e-13
3986.5000,3.761432e-13
3988.8800,3.736568e-13
3991.2600,3.717599e-13
3993.6400,3.696918e-13
3996.0200,3.676915e-13
3998.4000,3.669845e-13
4000.7800,3.658520e-13
4003.1600,3.651112e-13
4005.5400,3.660755e-13
4007.9200,3.680218e-13
4010.3000,3.702839e-13
4012.6800,3.721103e-13
4015.0600,3.730051e-13
4017.4400,3.758361e-13
4019.8200,3.792865e-13
4022.2000,3.838038e-13
4024.5800,3.855927e-13
4026.9600,3.885507e-13
4029.3400,3.912951e-13
4031.7200,3.942882e-13
4034.1000,3.979989e-13
4036.4800,4.028229e-13
4038.8600,4.049863e-13
4041.2400,4.078739e-13
4043.6200,4.105829e-13
4046.0000,4.133816e-13
4048.3800,4.159969e-13
4050.7600,4.192151e-13
4053.1400,4.187314e-13
4055.5200,4.207085e-13
4057.9000,4.231218e-13
4060.2800,4.249819e-13
4062.6600,4.260294e-13
4065.0400,4.268469e-13
4067.4200,4.300739e-13
4069.8000,4.327925e-13
4072.1800,4.351820e-13
4074.5600,4.381531e-13
4076.9400,4.407245e-13
4079.3200,4.418136e-13
4081.7000,4.425897e-13
4084.0800,4.417250e-13
4086.4600,4.418186e-13
4088.8400,4.405761e-13
4091.2200,4.364271e-13
4093.6000,4.322480e-13
4095.9800,4.282492e-13
4098.3600,4.240100e-13
4100.7400,4.199350e-13
4103.1200,4.169350e-13
4105.5000,4.146010e-13
4107.8800,4.112743e-13
4110.2600,4.096746e-13
4112.6400,4.090245e-13
4115.0200,4.074336e-13
4117.4000,4.037035e-13
4119.7800,4.018420e-13
4122.1600,3.988416e-13
4124.5400,3.958101e-13
4126.9200,3.921017e-13
4129.3000,3.893496e-13
4131.6800,3.871539e-13
4134.0600,3.849437e-13
4136.4400,3.847587e-13
4138.8200,3.840312e-13
4141.2000,3.841177e-13
4143.5800,3.846241e-13
4145.9600,3.857361e-13
4148.3400,3.863199e-13
4150.7200,3.856060e-13
4153.1000,3.846757e-13
4155.4800,3.826254e-13
4157.8600,3.809835e-13
4160.2400,3.802038e-13
4162.6200,3.784949e-13
4165.0000,3.764961e-13
4167.3800,3.726084e-13
4169.7600,3.694422e-13
4172.1400,3.660393e-13
4174.5200,3.641028e-13
4176.9000,3.610480e-13
4179.2800,3.563797e-13
4181.6600,3.529342e-13
4184.0400,3.490856e-13
4186.4200,3.458378e-13
4188.8000,3.444285e-13
4191.1800,3.417309e-13
4193.5600,3.388371e-13
4195.9400,3.362626e-13
4198.3200,3.343796e-13
4200.7000,3.314236e-13
4203.0800,3.288980e-13
4205.4600,3.255227e-13
4207.8400,3.227774e-13
4210.2200,3.195161e-13
4212.6000,3.155963e-13
4214.9800,3.143279e-13
4217.3600,3.126080e-13
4219.7400,3.097475e-13
4222.1200,3.077303e-13
4224.5000,3.060102e-13
4226.8800,3.039341e-13
4229.2600,3.002816e-13
4231.6400,2.991745e-13
4234.0200,2.968195e-13
4236.4000,2.949130e-13
4238.7800,2.931342e-13
4241.1600,2.900601e-13
4243.5400,2.903001e-13
4245.9200,2.876495e-13
4248.3000,2.843676e-13
4250.6800,2.826376e-13
4253.0600,2.812243e-13
4255.4400,2.780886e-13
4257.8200,2.761559e-13
4260.2000,2.730077e-13
4262.5800,2.708586e-13
4264.9600,2.699464e-13
4267.3400,2.687087e-13
4269.7200,2.678232e-13
4272.1000,2.666996e-13
4274.4800,2.637387e-13
4276.8600,2.609253e-13
4279.2400,2.582060e-13
4281.6200,2.563071e-13
4284.0000,2.532651e-13
4286.3800,2.510967e-13
4288.7600,2.508223e-13
4291.1400,2.473598e-13
4293.5200,2.449634e-13
4295.9000,2.452653e-13
4298.2800,2.431650e-13
4300.6600,2.418801e-13
4303.0400,2.415213e-13
4305.4200,2.400511e-13
4307.8000,2.394524e-13
4310.1800,2.388479e-13
4312.5600,2.385215e-13
4314.9400,2.390428e-13
4317.3200,2.391397e-13
4319.7000,2.394962e-13
4322.0800,2.398748e-13
4324.4600,2.407667e-13
4326.8400,2.416984e-13
4329.2200,2.434037e-13
4331.6000,2.457446e-13
4333.9800,2.476175e-13
4336.3600,2.483638e-13
4338.7400,2.508733e-13
4341.1200,2.518295e-13
4343.5000,2.530782e-13
4345.8800,2.554191e-13
4348.2600,2.566915e-13
4350.6400,2.576601e-13
4353.0200,2.586256e-13
4355.4000,2.609344e-13
4357.7800,2.632162e-13
4360.1600,2.642453e-13
4362.5400,2.653174e-13
4364.9200,2.645585e-13
4367.3000,2.645633e-13
4369.6800,2.646725e-13
4372.0600,2.642921e-13
4374.4400,2.625701e-13
4376.8200,2.609053e-13
4379.2000,2.587754e-13
4381.5800,2.570913e-13
4383.9600,2.560364e-13
4386.3400,2.541157e-13
4388.7200,2.525719e-13
4391.1000,2.516079e-13
4393.4800,2.504253e-13
4395.8600,2.488819e-13
4398.2400,2.479495e-13
4400.6200,2.473070e-13
4403.0000,2.464371e-13
4405.3800,2.462445e-13
4407.7600,2.471344e-13
4410.1400,2.484369e-13
4412.5200,2.487879e-13
4414.9000,2.504798e-13
4417.2800,2.529507e-13
4419.6600,2.548547e-13
4422.0400,2.562788e-13
4424.4200,2.581177e-13
4426.8000,2.601376e-13
4429.1800,2.621344e-13
4431.5600,2.646762e-13
4433.9400,2.669218e-13
4436.3200,2.700651e-13
4438.7000,2.723614e-13
4441.0800,2.749317e-13
4443.4600,2.776600e-13
4445.8400,2.794312e-13
4448.2200,2.808803e-13
4450.6000,2.814207e-13
4452.9800,2.839868e-13
4455.3600,2.861981e-13
4457.7400,2.879330e-13
4460.1200,2.905386e-13
4462.5000,2.913282e-13
4464.8800,2.920184e-13
4467.2600,2.929051e-13
4469.6400,2.932441e-13
4472.0200,2.932040e-13
4474.4000,2.927674e-13
4476.7800,2.920602e-13
4479.1600,2.922104e-13
4481.5400,2.917779e-13
4483.9200,2.917830e-13
4486.3000,2.928264e-13
4488.6800,2.944153e-13
4491.0600,2.947102e-13
4493.4400,2.942700e-13
4495.8200,2.943687e-13
4498.2000,2.950547e-13
4500.5800,2.957031e-13
4502.9600,2.957536e-13
4505.3400,2.962449e-13
4507.7200,2.958075e-13
4510.1000,2.944017e-13
4512.4800,2.940526e-13
4514.8600,2.935174e-13
4517.2400,2.936307e-13
4519.6200,2.927083e-13
4522.0000,2.912119e-13
4524.3800,2.900249e-13
4526.7600,2.889980e-13
4529.1400,2.881039e-13
4531.5200,2.874799e-13
4533.9000,2.872681e-13
4536.2800,2.872605e-13
4538.6600,2.863699e-13
4541.0400,2.857877e-13
4543.4200,2.864363e-13
4545.8000,2.862495e-13
4548.1800,2.856583e-13
4550.5600,2.847674e-13
4552.9400,2.835699e-13
4555.3200,2.824379e-13
4557.7000,2.822122e-13
4560.0800,2.823056e-13
4562.4600,2.821004e-13
4564.8400,2.815022e-13
4567.2200,2.816669e-13
4569.6000,2.833061e-13
4571.9800,2.840901e-13
4574.3600,2.844452e-13
4576.7400,2.845406e-13
4579.1200,2.846020e-13
4581.5000,2.855271e-13
4583.8800,2.859161e-13
4586.2600,2.864924e-13
4588.6400,2.867686e-13
4591.0200,2.871707e-13
4593.4000,2.883454e-13
4595.7800,2.887639e-13
4598.1600,2.899646e-13
4600.5400,2.894987e-13
4602.9200,2.887174e-13
4605.3000,2.877463e-13
4607.6800,2.865532e-13
4610.0600,2.840600e-13
4612.4400,2.820522e-13
4614.8200,2.794914e-13
4617.2000,2.744662e-13
4619.5800,2.702872e-13
4621.9600,2.664602e-13
4624.3400,2.622799e-13
4626.7200,2.582609e-13
4629.1000,2.538320e-13
4631.4800,2.510976e-13
4633.8600,2.491021e-13
4636.2400,2.471710e-13
4638.6200,2.460206e-13
4641.0000,2.460677e-13
