# SN 2011fe observed spectrum
# Phase: -9.8 days from B-max (MJD 55814.0)
# t_exp: 7.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
3558.1000,2.683425e-13
3560.4800,2.672832e-13
3562.8600,2.670197e-13
3565.2400,2.688333e-13
3567.6200,2.688452e-13
3570.0000,2.692132e-13
3572.3800,2.669311e-13
3574.7600,2.652790e-13
3577.1400,2.660033e-13
3579.5200,2.648829e-13
3581.9000,2.640309e-13
3584.2800,2.636438e-13
3586.6600,2.608611e-13
3589.0400,2.580038e-13
3591.4200,2.562833e-13
3593.8000,2.541769e-13
3596.1800,2.524130e-13
3598.5600,2.504329e-13
3600.9400,2.484643e-13
3603.3200,2.473103e-13
3605.7000,2.467067e-13
3608.0800,2.444855e-13
3610.4600,2.417906e-13
3612.8400,2.396350e-13
3615.2200,2.380504e-13
3617.6000,2.365708e-13
3619.9800,2.343257e-13
3622.3600,2.329816e-13
3624.7400,2.314181e-13
3627.1200,2.284211e-13
3629.5000,2.257678e-13
3631.8800,2.227186e-13
3634.2600,2.203407e-13
3636.6400,2.169489e-13
3639.0200,2.124160e-13
3641.4000,2.077804e-13
3643.7800,2.021951e-13
3646.1600,1.968831e-13
3648.5400,1.898575e-13
3650.9200,1.836828e-13
3653.3000,1.780074e-13
3655.6800,1.709728e-13
3658.0600,1.637848e-13
3660.4400,1.578390e-13
3662.8200,1.530676e-13
3665.2000,1.481839e-13
3667.5800,1.426167e-13
3669.9600,1.383256e-13
3672.3400,1.339258e-13
3674.7200,1.295994e-13
3677.1000,1.256516e-13
3679.4800,1.215377e-13
3681.8600,1.184833e-13
3684.2400,1.166792e-13
3686.6200,1.150531e-13
3689.0000,1.132794e-13
3691.3800,1.116123e-13
3693.7600,1.102412e-13
3696.1400,1.081183e-13
3698.5200,1.060557e-13
3700.9000,1.044343e-13
3703.2800,1.038298e-13
3705.6600,1.035661e-13
3708.0400,1.032715e-13
3710.4200,1.030812e-13
3712.8000,1.031245e-13
3715.1800,1.042454e-13
3717.5600,1.048136e-13
3719.9400,1.054310e-13
3722.3200,1.067098e-13
3724.7000,1.081448e-13
3727.0800,1.095907e-13
3729.4600,1.110802e-13
3731.8400,1.135972e-13
3734.2200,1.155437e-13
3736.6000,1.172691e-13
3738.9800,1.204521e-13
3741.3600,1.236670e-13
3743.7400,1.267967e-13
3746.1200,1.296619e-13
3748.5000,1.315715e-13
3750.8800,1.330435e-13
3753.2600,1.332776e-13
3755.6400,1.333663e-13
3758.0200,1.336442e-13
3760.4000,1.341786e-13
3762.7800,1.358231e-13
3765.1600,1.375800e-13
3767.5400,1.391687e-13
3769.9200,1.405802e-13
3772.3000,1.421940e-13
3774.6800,1.441801e-13
3777.0600,1.463489e-13
3779.4400,1.485996e-13
3781.8200,1.509744e-13
3784.2000,1.528121e-13
3786.5800,1.539172e-13
3788.9600,1.550028e-13
3791.3400,1.561639e-13
3793.7200,1.588825e-13
3796.1000,1.615682e-13
3798.4800,1.632436e-13
3800.8600,1.651962e-13
3803.2400,1.673583e-13
3805.6200,1.705096e-13
3808.0000,1.733838e-13
3810.3800,1.765697e-13
3812.7600,1.803480e-13
3815.1400,1.841699e-13
3817.5200,1.878595e-13
3819.9000,1.926588e-13
3822.2800,1.971536e-13
3824.6600,2.021853e-13
3827.0400,2.064995e-13
3829.4200,2.104174e-13
3831.8000,2.146165e-13
3834.1800,2.185910e-13
3836.5600,2.227630e-13
3838.9400,2.254842e-13
3841.3200,2.293184e-13
3843.7000,2.340302e-13
3846.0800,2.386815e-13
3848.4600,2.426303e-13
3850.8400,2.461600e-13
3853.2200,2.503314e-13
3855.6000,2.549209e-13
3857.9800,2.585983e-13
3860.3600,2.623019e-13
3862.7400,2.667049e-13
3865.1200,2.701247e-13
3867.5000,2.746822e-13
3869.8800,2.775356e-13
3872.2600,2.808255e-13
3874.6400,2.844209e-13
3877.0200,2.886944e-13
3879.4000,2.922761e-13
3881.7800,2.949696e-13
3884.1600,2.971411e-13
3886.5400,2.995133e-13
3888.9200,3.022421e-13
3891.3000,3.046472e-13
3893.6800,3.081401e-13
3896.0600,3.112711e-13
3898.4400,3.143386e-13
3900.8200,3.171794e-13
3903.2000,3.194212e-13
3905.5800,3.214467e-13
3907.9600,3.241565e-13
3910.3400,3.266452e-13
3912.7200,3.296118e-13
3915.1000,3.316837e-13
3917.4800,3.325045e-13
3919.8600,3.332377e-13
3922.2400,3.340837e-13
3924.6200,3.339230e-13
3927.0000,3.325901e-13
3929.3800,3.310657e-13
3931.7600,3.258404e-13
3934.1400,3.208185e-13
3936.5200,3.207703e-13
3938.9000,3.246724e-13
3941.2800,3.262738e-13
3943.6600,3.238281e-13
3946.0400,3.210288e-13
3948.4200,3.173004e-13
3950.8000,3.139700e-13
3953.1800,3.112632e-13
3955.5600,3.075176e-13
3957.9400,3.035289e-13
3960.3200,2.996904e-13
3962.7000,2.966114e-13
3965.0800,2.936021e-13
3967.4600,2.887120e-13
3969.8400,2.846334e-13
3972.2200,2.854167e-13
3974.6000,2.869539e-13
3976.9800,2.864951e-13
3979.3600,2.835763e-13
3981.7400,2.809854e-13
3984.1200,2.798750e-13
3986.5000,2.779304e-13
3988.8800,2.765800e-13
3991.2600,2.746662e-13
3993.6400,2.737424e-13
3996.0200,2.734111e-13
3998.4000,2.731079e-13
4000.7800,2.724087e-13
4003.1600,2.723498e-13
4005.5400,2.726704e-13
4007.9200,2.732344e-13
4010.3000,2.739611e-13
4012.6800,2.748899e-13
4015.0600,2.755172e-13
4017.4400,2.765654e-13
4019.8200,2.793006e-13
4022.2000,2.818981e-13
4024.5800,2.844670e-13
4026.9600,2.860938e-13
4029.3400,2.894955e-13
4031.7200,2.910215e-13
4034.1000,2.918557e-13
4036.4800,2.920388e-13
4038.8600,2.918378e-13
4041.2400,2.917883e-13
4043.6200,2.939928e-13
4046.0000,2.953230e-13
4048.3800,2.986747e-13
4050.7600,3.015234e-13
4053.1400,3.043669e-13
4055.5200,3.060863e-13
4057.9000,3.080070e-13
4060.2800,3.095363e-13
4062.6600,3.097850e-13
4065.0400,3.098830e-13
4067.4200,3.113518e-13
4069.8000,3.126673e-13
4072.1800,3.122781e-13
4074.5600,3.130954e-13
4076.9400,3.153897e-13
4079.3200,3.173505e-13
4081.7000,3.174793e-13
4084.0800,3.178335e-13
4086.4600,3.178421e-13
4088.8400,3.171302e-13
4091.2200,3.156278e-13
4093.6000,3.133161e-13
4095.9800,3.104757e-13
4098.3600,3.088054e-13
4100.7400,3.064110e-13
4103.1200,3.044039e-13
4105.5000,3.027535e-13
4107.8800,3.016190e-13
4110.2600,3.007173e-13
4112.6400,2.994191e-13
4115.0200,2.996469e-13
4117.4000,2.987220e-13
4119.7800,2.969818e-13
4122.1600,2.944639e-13
4124.5400,2.918006e-13
4126.9200,2.892563e-13
4129.3000,2.873567e-13
4131.6800,2.841404e-13
4134.0600,2.829586e-13
4136.4400,2.827543e-13
4138.8200,2.828973e-13
4141.2000,2.829996e-13
4143.5800,2.832443e-13
4145.9600,2.830430e-13
4148.3400,2.836116e-13
4150.7200,2.842608e-13
4153.1000,2.839590e-13
4155.4800,2.837548e-13
4157.8600,2.828094e-13
4160.2400,2.809164e-13
4162.6200,2.793980e-13
4165.0000,2.782260e-13
4167.3800,2.755928e-13
4169.7600,2.734303e-13
4172.1400,2.707142e-13
4174.5200,2.673144e-13
4176.9000,2.638322e-13
4179.2800,2.614881e-13
4181.6600,2.590707e-13
4184.0400,2.581146e-13
4186.4200,2.559911e-13
4188.8000,2.546789e-13
4191.1800,2.523422e-13
4193.5600,2.517990e-13
4195.9400,2.500851e-13
4198.3200,2.481868e-13
4200.7000,2.471225e-13
4203.0800,2.440581e-13
4205.4600,2.427211e-13
4207.8400,2.403138e-13
4210.2200,2.383005e-13
4212.6000,2.372094e-13
4214.9800,2.359496e-13
4217.3600,2.336168e-13
4219.7400,2.323348e-13
4222.1200,2.314331e-13
4224.5000,2.294736e-13
4226.8800,2.280256e-13
4229.2600,2.260965e-13
4231.6400,2.235231e-13
4234.0200,2.224000e-13
4236.4000,2.206958e-13
4238.7800,2.205818e-13
4241.1600,2.192423e-13
4243.5400,2.167950e-13
4245.9200,2.142020e-13
4248.3000,2.128819e-13
4250.6800,2.110125e-13
4253.0600,2.101300e-13
4255.4400,2.076277e-13
4257.8200,2.066136e-13
4260.2000,2.049496e-13
4262.5800,2.033841e-13
4264.9600,2.024939e-13
4267.3400,2.024780e-13
4269.7200,2.011042e-13
4272.1000,1.991573e-13
4274.4800,1.967259e-13
4276.8600,1.948789e-13
4279.2400,1.918200e-13
4281.6200,1.891284e-13
4284.0000,1.879091e-13
4286.3800,1.858120e-13
4288.7600,1.834414e-13
4291.1400,1.819786e-13
4293.5200,1.791688e-13
4295.9000,1.776296e-13
4298.2800,1.769461e-13
4300.6600,1.757837e-13
4303.0400,1.755550e-13
4305.4200,1.745853e-13
4307.8000,1.743648e-13
4310.1800,1.745565e-13
4312.5600,1.738395e-13
4314.9400,1.736288e-13
4317.3200,1.737637e-13
4319.7000,1.742620e-13
4322.0800,1.749919e-13
4324.4600,1.752676e-13
4326.8400,1.765816e-13
4329.2200,1.791779e-13
4331.6000,1.799033e-13
4333.9800,1.806345e-13
4336.3600,1.815114e-13
4338.7400,1.834312e-13
4341.1200,1.844111e-13
4343.5000,1.856387e-13
4345.8800,1.860750e-13
4348.2600,1.869035e-13
4350.6400,1.876552e-13
4353.0200,1.897105e-13
4355.4000,1.918480e-13
4357.7800,1.926166e-13
4360.1600,1.929078e-13
4362.5400,1.931662e-13
4364.9200,1.945545e-13
4367.3000,1.940525e-13
4369.6800,1.931513e-13
4372.0600,1.921304e-13
4374.4400,1.915533e-13
4376.8200,1.900727e-13
4379.2000,1.896098e-13
4381.5800,1.888701e-13
4383.9600,1.878312e-13
4386.3400,1.873433e-13
4388.7200,1.870232e-13
4391.1000,1.862293e-13
4393.4800,1.852832e-13
4395.8600,1.851375e-13
4398.2400,1.843884e-13
4400.6200,1.834493e-13
4403.0000,1.839121e-13
4405.3800,1.849742e-13
4407.7600,1.854983e-13
4410.1400,1.859959e-13
4412.5200,1.874801e-13
4414.9000,1.883051e-13
4417.2800,1.898564e-13
4419.6600,1.911740e-13
4422.0400,1.934894e-13
4424.4200,1.950415e-13
4426.8000,1.959238e-13
4429.1800,1.977022e-13
4431.5600,1.990060e-13
4433.9400,2.009453e-13
4436.3200,2.023703e-13
4438.7000,2.041345e-13
4441.0800,2.063362e-13
4443.4600,2.085803e-13
4445.8400,2.092885e-13
4448.2200,2.103272e-13
4450.6000,2.110570e-13
4452.9800,2.128304e-13
4455.3600,2.141661e-13
4457.7400,2.158446e-13
4460.1200,2.171380e-13
4462.5000,2.186015e-13
4464.8800,2.185497e-13
4467.2600,2.182628e-13
4469.6400,2.184213e-13
4472.0200,2.179286e-13
4474.4000,2.173216e-13
4476.7800,2.167594e-13
4479.1600,2.161817e-13
4481.5400,2.163582e-13
4483.9200,2.165628e-13
4486.3000,2.170293e-13
4488.6800,2.177579e-13
4491.0600,2.189241e-13
4493.4400,2.195243e-13
4495.8200,2.188247e-13
4498.2000,2.188646e-13
4500.5800,2.187444e-13
4502.9600,2.192031e-13
4505.3400,2.189968e-13
4507.7200,2.186646e-13
4510.1000,2.187686e-13
4512.4800,2.179031e-13
4514.8600,2.180604e-13
4517.2400,2.175378e-13
4519.6200,2.165735e-13
4522.0000,2.162868e-13
4524.3800,2.154729e-13
4526.7600,2.146615e-13
4529.1400,2.140842e-13
4531.5200,2.129588e-13
4533.9000,2.124105e-13
4536.2800,2.119189e-13
4538.6600,2.117823e-13
4541.0400,2.115755e-13
4543.4200,2.119896e-13
4545.8000,2.121720e-13
4548.1800,2.110874e-13
4550.5600,2.104113e-13
4552.9400,2.103069e-13
4555.3200,2.106511e-13
4557.7000,2.098323e-13
4560.0800,2.088973e-13
4562.4600,2.091044e-13
4564.8400,2.099811e-13
4567.2200,2.114619e-13
4569.6000,2.116025e-13
4571.9800,2.112507e-13
4574.3600,2.112489e-13
4576.7400,2.121424e-13
4579.1200,2.123296e-13
4581.5000,2.124383e-13
4583.8800,2.128458e-13
4586.2600,2.125500e-13
4588.6400,2.124112e-13
4591.0200,2.130660e-13
4593.4000,2.142644e-13
4595.7800,2.144056e-13
4598.1600,2.139428e-13
4600.5400,2.141436e-13
4602.9200,2.138487e-13
4605.3000,2.125849e-13
4607.6800,2.104871e-13
4610.0600,2.085714e-13
4612.4400,2.066332e-13
4614.8200,2.046540e-13
4617.2000,2.013316e-13
4619.5800,1.981864e-13
4621.9600,1.952942e-13
4624.3400,1.922345e-13
4626.7200,1.897536e-13
4629.1000,1.875658e-13
4631.4800,1.858843e-13
4633.8600,1.840463e-13
4636.2400,1.832601e-13
4638.6200,1.823331e-13
4641.0000,1.826164e-13
4643.3800,1.819412e-13
4645.7600,1.811317e-13
4648.1400,1.801715e-13
4650.5200,1.803283e-13
4652.9000,1.799195e-13
4655.2800,1.792526e-13
4657.6600,1.785264e-13
4660.0400,1.772240e-13
4662.4200,1.769941e-13
4664.8000,1.771599e-13
4667.1800,1.771885e-13
4669.5600,1.781578e-13
4671.9400,1.791794e-13
4674.3200,1.794545e-13
4676.7000,1.800647e-13
4679.0800,1.805676e-13
4681.4600,1.805336e-13
4683.8400,1.801372e-13
4686.2200,1.793399e-13
4688.6000,1.799158e-13
4690.9800,1.784681e-13
4693.3600,1.772373e-13
4695.7400,1.763469e-13
4698.1200,1.753809e-13
4700.5000,1.734861e-13
4702.8800,1.730262e-13
4705.2600,1.711224e-13
4707.6400,1.696800e-13
4710.0200,1.680283e-13
4712.4000,1.662317e-13
4714.7800,1.643297e-13
4717.1600,1.623731e-13
4719.5400,1.591354e-13
4721.9200,1.565799e-13
4724.3000,1.556914e-13
4726.6800,1.538883e-13
4729.0600,1.520458e-13
4731.4400,1.506923e-13
4733.8200,1.505893e-13
4736.2000,1.500333e-13
4738.5800,1.498612e-13
4740.9600,1.499940e-13
4743.3400,1.503718e-13
4745.7200,1.498884e-13
4748.1000,1.506007e-13
4750.4800,1.507817e-13
4752.8600,1.508197e-13
4755.2400,1.517634e-13
4757.6200,1.528677e-13
4760.0000,1.540189e-13
4762.3800,1.546861e-13
4764.7600,1.564875e-13
4767.1400,1.575535e-13
4769.5200,1.578371e-13
4771.9000,1.581671e-13
4774.2800,1.594968e-13
4776.6600,1.591804e-13
4779.0400,1.595461e-13
4781.4200,1.589285e-13
4783.8000,1.578403e-13
4786.1800,1.560465e-13
4788.5600,1.557824e-13
4790.9400,1.551194e-13
4793.3200,1.531820e-13
4795.7000,1.513484e-13
4798.0800,1.493870e-13
4800.4600,1.483255e-13
4802.8400,1.474585e-13
4805.2200,1.460245e-13
4807.6000,1.432592e-13
4809.9800,1.413127e-13
4812.3600,1.390594e-13
4814.7400,1.367004e-13
4817.1200,1.352618e-13
4819.5000,1.337577e-13
4821.8800,1.314880e-13
4824.2600,1.293650e-13
4826.6400,1.272143e-13
4829.0200,1.254306e-13
4831.4000,1.240537e-13
4833.7800,1.216820e-13
4836.1600,1.194675e-13
4838.5400,1.179841e-13
4840.9200,1.165732e-13
4843.3000,1.156005e-13
4845.6800,1.147256e-13
4848.0600,1.137511e-13
4850.4400,1.130967e-13
4852.8200,1.125817e-13
4855.2000,1.121282e-13
4857.5800,1.117173e-13
4859.9600,1.113485e-13
4862.3400,1.119078e-13
4864.7200,1.120730e-13
4867.1000,1.121006e-13
4869.4800,1.121174e-13
4871.8600,1.124308e-13
4874.2400,1.125012e-13
4876.6200,1.126461e-13
4879.0000,1.132369e-13
4881.3800,1.138925e-13
4883.7600,1.142432e-13
4886.1400,1.138277e-13
4888.5200,1.139632e-13
4890.9000,1.145934e-13
4893.2800,1.150570e-13
4895.6600,1.154908e-13
4898.0400,1.157026e-13
4900.4200,1.162207e-13
4902.8000,1.173329e-13
4905.1800,1.182462e-13
4907.5600,1.191938e-13
4909.9400,1.204197e-13
4912.3200,1.215119e-13
4914.7000,1.222600e-13
4917.0800,1.233587e-13
4919.4600,1.243686e-13
4921.8400,1.252504e-13
4924.2200,1.249676e-13
4926.6000,1.245208e-13
4928.9800,1.249075e-13
4931.3600,1.252882e-13
4933.7400,1.252855e-13
4936.1200,1.246200e-13
4938.5000,1.241236e-13
4940.8800,1.244869e-13
4943.2600,1.241458e-13
4945.6400,1.248495e-13
4948.0200,1.252253e-13
4950.4000,1.247445e-13
4952.7800,1.251837e-13
4955.1600,1.254695e-13
4957.5400,1.253762e-13
4959.9200,1.254641e-13
4962.3000,1.258028e-13
4964.6800,1.261792e-13
4967.0600,1.269885e-13
4969.4400,1.291348e-13
4971.8200,1.296159e-13
4974.2000,1.307186e-13
4976.5800,1.323993e-13
4978.9600,1.335760e-13
4981.3400,1.342346e-13
4983.7200,1.342640e-13
4986.1000,1.353237e-13
4988.4800,1.354637e-13
4990.8600,1.342666e-13
4993.2400,1.332145e-13
4995.6200,1.335873e-13
4998.0000,1.339021e-13
5000.3800,1.339912e-13
5002.7600,1.329638e-13
5005.1400,1.333993e-13
5007.5200,1.339146e-13
5009.9000,1.342913e-13
5012.2800,1.347247e-13
5014.6600,1.365582e-13
5017.0400,1.375071e-13
5019.4200,1.379886e-13
5021.8000,1.382157e-13
5024.1800,1.385650e-13
5026.5600,1.403328e-13
5028.9400,1.399156e-13
5031.3200,1.411725e-13
5033.7000,1.417403e-13
5036.0800,1.433510e-13
5038.4600,1.451285e-13
5040.8400,1.442670e-13
5043.2200,1.449434e-13
5045.6000,1.456377e-13
5047.9800,1.465347e-13
5050.3600,1.463917e-13
5052.7400,1.478330e-13
5055.1200,1.489997e-13
5057.5000,1.490901e-13
5059.8800,1.496392e-13
5062.2600,1.505323e-13
5064.6400,1.506522e-13
5067.0200,1.506117e-13
5069.4000,1.516285e-13
5071.7800,1.538279e-13
5074.1600,1.553085e-13
5076.5400,1.550288e-13
5078.9200,1.553886e-13
5081.3000,1.551465e-13
5083.6800,1.558805e-13
5086.0600,1.552117e-13
5088.4400,1.552040e-13
5090.8200,1.550856e-13
5093.2000,1.552938e-13
5095.5800,1.552239e-13
5097.9600,1.560472e-13
5100.3400,1.556620e-13
5102.7200,1.548276e-13
5105.1000,1.536133e-13
5107.4800,1.526672e-13
5109.8600,1.517085e-13
5112.2400,1.512746e-13
5114.6200,1.506767e-13
5117.0000,1.504164e-13
5119.3800,1.500845e-13
5121.7600,1.491261e-13
5124.1400,1.484248e-13
5126.5200,1.482520e-13
5128.9000,1.484589e-13
5131.2800,1.484541e-13
5133.6600,1.483050e-13
5136.0400,1.473194e-13
5138.4200,1.471797e-13
5140.8000,1.481126e-13
5143.1800,1.482594e-13
5145.5600,1.480285e-13
5147.9400,1.487211e-13
5150.3200,1.522374e-13
5152.7000,1.538282e-13
5155.0800,1.551806e-13
5157.4600,1.550202e-13
5159.8400,1.556191e-13
5162.2200,1.567885e-13
5164.6000,1.564112e-13
5166.9800,1.566741e-13
5169.3600,1.575625e-13
5171.7400,1.583466e-13
5174.1200,1.603741e-13
5176.5000,1.606258e-13
5178.8800,1.601681e-13
5181.2600,1.604157e-13
5183.6400,1.608698e-13
5186.0200,1.606466e-13
5188.4000,1.605034e-13
5190.7800,1.606238e-13
5193.1600,1.594155e-13
5195.5400,1.570711e-13
5197.9200,1.548589e-13
5200.3000,1.525911e-13
5202.6800,1.531768e-13
5205.0600,1.512517e-13
5207.4400,1.477322e-13
5209.8200,1.465230e-13
5212.2000,1.444509e-13
5214.5800,1.414480e-13
5216.9600,1.404878e-13
5219.3400,1.396310e-13
5221.7200,1.374082e-13
5224.1000,1.358636e-13
5226.4800,1.338403e-13
5228.8600,1.329490e-13
5231.2400,1.321120e-13
5233.6200,1.305509e-13
5236.0000,1.289800e-13
5238.3800,1.270795e-13
5240.7600,1.258769e-13
5243.1400,1.251491e-13
5245.5200,1.241568e-13
5247.9000,1.229958e-13
5250.2800,1.221598e-13
5252.6600,1.208603e-13
5255.0400,1.201663e-13
5257.4200,1.199485e-13
5259.8000,1.194989e-13
5262.1800,1.189800e-13
5264.5600,1.185964e-13
5266.9400,1.191404e-13
5269.3200,1.195644e-13
5271.7000,1.194283e-13
5274.0800,1.193579e-13
5276.4600,1.189795e-13
5278.8400,1.187802e-13
5281.2200,1.189354e-13
5283.6000,1.182742e-13
5285.9800,1.166988e-13
5288.3600,1.162864e-13
5290.7400,1.166900e-13
5293.1200,1.167774e-13
5295.5000,1.167613e-13
5297.8800,1.166153e-13
5300.2600,1.160009e-13
5302.6400,1.166695e-13
5305.0200,1.174082e-13
5307.4000,1.177491e-13
5309.7800,1.176291e-13
5312.1600,1.176573e-13
5314.5400,1.194279e-13
5316.9200,1.202101e-13
5319.3000,1.199974e-13
5321.6800,1.199665e-13
5324.0600,1.201486e-13
5326.4400,1.198142e-13
5328.8200,1.191030e-13
5331.2000,1.188739e-13
5333.5800,1.189229e-13
5335.9600,1.185855e-13
5338.3400,1.180016e-13
5340.7200,1.177540e-13
5343.1000,1.175493e-13
5345.4800,1.170238e-13
5347.8600,1.165392e-13
5350.2400,1.163926e-13
5352.6200,1.160271e-13
5355.0000,1.162497e-13
5357.3800,1.164885e-13
5359.7600,1.161309e-13
5362.1400,1.154430e-13
5364.5200,1.150406e-13
5366.9000,1.153282e-13
5369.2800,1.154330e-13
5371.6600,1.150764e-13
5374.0400,1.146059e-13
5376.4200,1.140931e-13
5378.8000,1.133713e-13
5381.1800,1.125018e-13
5383.5600,1.118298e-13
5385.9400,1.112859e-13
5388.3200,1.103735e-13
5390.7000,1.091360e-13
5393.0800,1.085055e-13
5395.4600,1.080054e-13
5397.8400,1.072312e-13
5400.2200,1.066938e-13
5402.6000,1.065571e-13
5404.9800,1.054982e-13
5407.3600,1.045124e-13
5409.7400,1.037120e-13
5412.1200,1.026463e-13
5414.5000,1.015310e-13
5416.8800,1.001470e-13
5419.2600,9.956126e-14
5421.6400,9.884296e-14
5424.0200,9.755915e-14
5426.4000,9.679340e-14
5428.7800,9.648457e-14
5431.1600,9.603436e-14
5433.5400,9.604981e-14
5435.9200,9.647367e-14
5438.3000,9.618054e-14
5440.6800,9.517681e-14
5443.0600,9.581876e-14
5445.4400,9.627061e-14
5447.8200,9.647557e-14
5450.2000,9.731996e-14
5452.5800,9.804158e-14
5454.9600,9.887207e-14
5457.3400,9.968177e-14
5459.7200,1.005656e-13
5462.1000,1.016534e-13
5464.4800,1.028296e-13
5466.8600,1.038263e-13
5469.2400,1.042373e-13
5471.6200,1.048852e-13
5474.0000,1.060705e-13
5476.3800,1.072813e-13
5478.7600,1.083701e-13
5481.1400,1.093175e-13
5483.5200,1.096333e-13
5485.9000,1.097357e-13
5488.2800,1.104344e-13
5490.6600,1.115370e-13
5493.0400,1.119664e-13
5495.4200,1.118450e-13
5497.8000,1.118216e-13
5500.1800,1.123110e-13
5502.5600,1.130423e-13
5504.9400,1.133420e-13
5507.3200,1.136474e-13
5509.7000,1.140019e-13
5512.0800,1.139178e-13
5514.4600,1.132013e-13
5516.8400,1.125174e-13
5519.2200,1.126292e-13
5521.6000,1.128901e-13
5523.9800,1.129076e-13
5526.3600,1.126626e-13
5528.7400,1.121503e-13
5531.1200,1.120473e-13
5533.5000,1.125922e-13
5535.8800,1.132752e-13
5538.2600,1.136609e-13
5540.6400,1.139737e-13
5543.0200,1.146693e-13
5545.4000,1.155794e-13
5547.7800,1.165652e-13
5550.1600,1.167664e-13
5552.5400,1.164319e-13
5554.9200,1.176114e-13
5557.3000,1.188024e-13
5559.6800,1.189990e-13
5562.0600,1.190327e-13
5564.4400,1.195385e-13
5566.8200,1.199065e-13
5569.2000,1.202923e-13
5571.5800,1.205779e-13
5573.9600,1.209352e-13
5576.3400,1.214373e-13
5578.7200,1.215742e-13
5581.1000,1.208879e-13
5583.4800,1.204467e-13
5585.8600,1.201679e-13
5588.2400,1.201716e-13
5590.6200,1.205980e-13
5593.0000,1.204431e-13
5595.3800,1.197724e-13
5597.7600,1.199026e-13
5600.1400,1.202588e-13
5602.5200,1.202792e-13
5604.9000,1.207797e-13
5607.2800,1.206418e-13
5609.6600,1.208951e-13
5612.0400,1.210400e-13
5614.4200,1.208423e-13
5616.8000,1.211151e-13
5619.1800,1.211395e-13
5621.5600,1.209657e-13
5623.9400,1.205321e-13
5626.3200,1.199413e-13
5628.7000,1.194874e-13
5631.0800,1.191820e-13
5633.4600,1.189171e-13
