# SN 2011fe observed spectrum
# Phase: +9.2 days from B-max (MJD 55814.0)
# t_exp: 26.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
5045.6000,2.844488e-13
5047.9800,2.870897e-13
5050.3600,2.906243e-13
5052.7400,2.930020e-13
5055.1200,2.945991e-13
5057.5000,2.949211e-13
5059.8800,2.969803e-13
5062.2600,2.978931e-13
5064.6400,2.995370e-13
5067.0200,3.011963e-13
5069.4000,3.028743e-13
5071.7800,3.064600e-13
5074.1600,3.084883e-13
5076.5400,3.102841e-13
5078.9200,3.140445e-13
5081.3000,3.156307e-13
5083.6800,3.173401e-13
5086.0600,3.191052e-13
5088.4400,3.206842e-13
5090.8200,3.234175e-13
5093.2000,3.254198e-13
5095.5800,3.258666e-13
5097.9600,3.324375e-13
5100.3400,3.318491e-13
5102.7200,3.321050e-13
5105.1000,3.327088e-13
5107.4800,3.351889e-13
5109.8600,3.359142e-13
5112.2400,3.382589e-13
5114.6200,3.415951e-13
5117.0000,3.451804e-13
5119.3800,3.487063e-13
5121.7600,3.515346e-13
5124.1400,3.554561e-13
5126.5200,3.590398e-13
5128.9000,3.611398e-13
5131.2800,3.634849e-13
5133.6600,3.665749e-13
5136.0400,3.702405e-13
5138.4200,3.730788e-13
5140.8000,3.764714e-13
5143.1800,3.799339e-13
5145.5600,3.830378e-13
5147.9400,3.854732e-13
5150.3200,4.019680e-13
5152.7000,4.056384e-13
5155.0800,4.070018e-13
5157.4600,4.070730e-13
5159.8400,4.089508e-13
5162.2200,4.102046e-13
5164.6000,4.131883e-13
5166.9800,4.146209e-13
5169.3600,4.164368e-13
5171.7400,4.201729e-13
5174.1200,4.213330e-13
5176.5000,4.250364e-13
5178.8800,4.271952e-13
5181.2600,4.280971e-13
5183.6400,4.299412e-13
5186.0200,4.308024e-13
5188.4000,4.303359e-13
5190.7800,4.321434e-13
5193.1600,4.331490e-13
5195.5400,4.326670e-13
5197.9200,4.342131e-13
5200.3000,4.365820e-13
5202.6800,4.374292e-13
5205.0600,4.386406e-13
5207.4400,4.407267e-13
5209.8200,4.428224e-13
5212.2000,4.453711e-13
5214.5800,4.471428e-13
5216.9600,4.479128e-13
5219.3400,4.498783e-13
5221.7200,4.527173e-13
5224.1000,4.532496e-13
5226.4800,4.528381e-13
5228.8600,4.548961e-13
5231.2400,4.571086e-13
5233.6200,4.578878e-13
5236.0000,4.582135e-13
5238.3800,4.570996e-13
5240.7600,4.561906e-13
5243.1400,4.550653e-13
5245.5200,4.517925e-13
5247.9000,4.477888e-13
5250.2800,4.461525e-13
5252.6600,4.416717e-13
5255.0400,4.381890e-13
5257.4200,4.339745e-13
5259.8000,4.276879e-13
5262.1800,4.225945e-13
5264.5600,4.151120e-13
5266.9400,4.081360e-13
5269.3200,4.017505e-13
5271.7000,3.946355e-13
5274.0800,3.871408e-13
5276.4600,3.799146e-13
5278.8400,3.730706e-13
5281.2200,3.669675e-13
5283.6000,3.616886e-13
5285.9800,3.561875e-13
5288.3600,3.499494e-13
5290.7400,3.460242e-13
5293.1200,3.415879e-13
5295.5000,3.373209e-13
5297.8800,3.342656e-13
5300.2600,3.308984e-13
5302.6400,3.291995e-13
5305.0200,3.268771e-13
5307.4000,3.268555e-13
5309.7800,3.288763e-13
5312.1600,3.290636e-13
5314.5400,3.295389e-13
5316.9200,3.306773e-13
5319.3000,3.309814e-13
5321.6800,3.315464e-13
5324.0600,3.335542e-13
5326.4400,3.352051e-13
5328.8200,3.372420e-13
5331.2000,3.392204e-13
5333.5800,3.404147e-13
5335.9600,3.414821e-13
5338.3400,3.430570e-13
5340.7200,3.430920e-13
5343.1000,3.422219e-13
5345.4800,3.404674e-13
5347.8600,3.384785e-13
5350.2400,3.375635e-13
5352.6200,3.372733e-13
5355.0000,3.368949e-13
5357.3800,3.359212e-13
5359.7600,3.359638e-13
5362.1400,3.372142e-13
5364.5200,3.370947e-13
5366.9000,3.381330e-13
5369.2800,3.387558e-13
5371.6600,3.400468e-13
5374.0400,3.413187e-13
5376.4200,3.404074e-13
5378.8000,3.436141e-13
5381.1800,3.451694e-13
5383.5600,3.447811e-13
5385.9400,3.455128e-13
5388.3200,3.471239e-13
5390.7000,3.476585e-13
5393.0800,3.464273e-13
5395.4600,3.452008e-13
5397.8400,3.436656e-13
5400.2200,3.420482e-13
5402.6000,3.425577e-13
5404.9800,3.403328e-13
5407.3600,3.392889e-13
5409.7400,3.394222e-13
5412.1200,3.383012e-13
5414.5000,3.376145e-13
5416.8800,3.384540e-13
5419.2600,3.382770e-13
5421.6400,3.379689e-13
5424.0200,3.371268e-13
5426.4000,3.345745e-13
5428.7800,3.337505e-13
5431.1600,3.318318e-13
5433.5400,3.290860e-13
5435.9200,3.263696e-13
5438.3000,3.228462e-13
5440.6800,3.179393e-13
5443.0600,3.128963e-13
5445.4400,3.090120e-13
5447.8200,3.043834e-13
5450.2000,2.995510e-13
5452.5800,2.972482e-13
5454.9600,2.929948e-13
5457.3400,2.903790e-13
5459.7200,2.875355e-13
5462.1000,2.838798e-13
5464.4800,2.818310e-13
5466.8600,2.781590e-13
5469.2400,2.741783e-13
5471.6200,2.684534e-13
5474.0000,2.628311e-13
5476.3800,2.597836e-13
5478.7600,2.564482e-13
5481.1400,2.529323e-13
5483.5200,2.496511e-13
5485.9000,2.474550e-13
5488.2800,2.459850e-13
5490.6600,2.442791e-13
5493.0400,2.444754e-13
5495.4200,2.459387e-13
5497.8000,2.469267e-13
5500.1800,2.478792e-13
5502.5600,2.502915e-13
5504.9400,2.535715e-13
5507.3200,2.587316e-13
5509.7000,2.636481e-13
5512.0800,2.677604e-13
5514.4600,2.725753e-13
5516.8400,2.779951e-13
5519.2200,2.834937e-13
5521.6000,2.890218e-13
5523.9800,2.937736e-13
5526.3600,2.972543e-13
5528.7400,3.004003e-13
5531.1200,3.040919e-13
5533.5000,3.078929e-13
5535.8800,3.107445e-13
5538.2600,3.130130e-13
5540.6400,3.155408e-13
5543.0200,3.173606e-13
5545.4000,3.195548e-13
5547.7800,3.216902e-13
5550.1600,3.231267e-13
5552.5400,3.237242e-13
5554.9200,3.236497e-13
5557.3000,3.247201e-13
5559.6800,3.256669e-13
5562.0600,3.260754e-13
5564.4400,3.265309e-13
5566.8200,3.267919e-13
5569.2000,3.267442e-13
5571.5800,3.263923e-13
5573.9600,3.260818e-13
5576.3400,3.257409e-13
5578.7200,3.252047e-13
5581.1000,3.250189e-13
5583.4800,3.242779e-13
5585.8600,3.240638e-13
5588.2400,3.238145e-13
5590.6200,3.225964e-13
5593.0000,3.221616e-13
5595.3800,3.216638e-13
5597.7600,3.217958e-13
5600.1400,3.218074e-13
5602.5200,3.206033e-13
5604.9000,3.190681e-13
5607.2800,3.182110e-13
5609.6600,3.182281e-13
