# SN 2011fe observed spectrum
# Phase: -10.0 days from B-max (MJD 55814.0)
# t_exp: 7.3 days since explosion (MJD 55796.7)
# Instrument: WHT-ISIS
# Wavelength range: 3501.8 - 9298.5 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
3896.3300,5.767854e-13
3898.1400,5.832494e-13
3899.9500,5.866586e-13
3901.7600,5.902564e-13
3903.5700,5.972896e-13
3905.3800,5.999026e-13
3907.1900,6.016355e-13
3909.0000,6.095664e-13
3910.8100,6.086312e-13
3912.6200,6.256068e-13
3914.4300,6.213431e-13
3916.2400,6.325904e-13
3918.0500,6.346113e-13
3919.8600,6.340949e-13
3921.6700,6.404384e-13
3923.4800,6.396943e-13
3925.2900,6.451472e-13
3928.9100,6.455343e-13
3936.1500,6.326661e-13
3937.9600,6.161092e-13
3939.7700,6.264995e-13
3941.5800,6.309234e-13
3943.3900,6.421971e-13
3947.0100,6.366280e-13
3948.8200,6.314740e-13
3950.6300,6.321431e-13
3952.4400,6.160265e-13
3954.2500,6.160477e-13
3956.0600,6.101808e-13
3957.8700,6.109208e-13
3959.6800,6.026823e-13
3961.4900,5.928766e-13
3963.3000,5.872666e-13
3965.1100,5.816715e-13
3966.9200,5.795255e-13
3968.7300,5.697203e-13
3970.5400,5.588839e-13
3972.3500,5.497852e-13
3974.1600,5.451139e-13
3975.9700,5.418184e-13
3977.7800,5.508601e-13
3979.5900,5.526988e-13
3981.4000,5.441927e-13
3983.2100,5.444193e-13
3985.0200,5.403461e-13
3986.8300,5.339044e-13
3988.6400,5.323667e-13
3990.4500,5.299181e-13
3992.2600,5.199042e-13
3994.0700,5.234572e-13
3995.8800,5.233995e-13
3997.6900,5.214660e-13
3999.5000,5.192542e-13
4001.3100,5.146297e-13
4003.1200,5.194907e-13
4004.9300,5.179656e-13
4006.7400,5.164839e-13
4008.5500,5.202659e-13
4010.3600,5.270114e-13
4012.1700,5.207917e-13
4013.9800,5.246602e-13
4015.7900,5.296215e-13
4017.6000,5.337113e-13
4019.4100,5.381285e-13
4021.2200,5.336935e-13
4023.0300,5.431933e-13
4024.8400,5.479170e-13
4026.6500,5.491000e-13
4028.4600,5.547827e-13
4030.2700,5.593741e-13
4032.0800,5.585504e-13
4033.8900,5.669584e-13
4035.7000,5.700391e-13
4037.5100,5.773225e-13
4039.3200,5.870758e-13
4041.1300,5.841723e-13
4042.9400,5.888289e-13
4044.7500,5.928500e-13
4046.5600,5.886014e-13
4048.3700,5.879384e-13
4050.1800,5.921044e-13
4051.9900,5.982527e-13
4053.8000,5.992866e-13
4055.6100,5.993423e-13
4057.4200,6.072150e-13
4059.2300,6.056681e-13
4061.0400,6.101503e-13
4062.8500,6.106696e-13
4064.6600,6.085510e-13
4066.4700,6.159874e-13
4068.2800,6.141779e-13
4070.0900,6.207812e-13
4071.9000,6.254144e-13
4073.7100,6.221798e-13
4075.5200,6.267535e-13
4077.3300,6.208380e-13
4079.1400,6.271191e-13
4080.9500,6.295616e-13
4082.7600,6.314763e-13
4084.5700,6.338297e-13
4086.3800,6.317467e-13
4088.1900,6.341734e-13
4090.0000,6.314660e-13
4091.8100,6.309593e-13
4093.6200,6.276312e-13
4095.4300,6.260760e-13
4097.2400,6.245039e-13
4099.0500,6.192491e-13
4100.8600,6.125493e-13
4102.6700,6.030916e-13
4104.4800,6.002093e-13
4106.2900,5.976422e-13
4108.1000,5.925565e-13
4109.9100,5.892678e-13
4111.7200,5.936200e-13
4113.5300,5.888253e-13
4115.3400,5.839877e-13
4117.1500,5.845696e-13
4118.9600,5.807475e-13
4120.7700,5.803124e-13
4122.5800,5.846506e-13
4124.3900,5.736361e-13
4126.2000,5.785242e-13
4128.0100,5.676016e-13
4129.8200,5.690308e-13
4131.6300,5.613425e-13
4133.4400,5.609732e-13
4135.2500,5.550452e-13
4137.0600,5.536420e-13
4138.8700,5.531403e-13
4140.6800,5.562887e-13
4142.4900,5.521005e-13
4144.3000,5.553134e-13
4146.1100,5.521749e-13
4147.9200,5.559824e-13
4149.7300,5.529649e-13
4151.5400,5.603430e-13
4153.3500,5.618037e-13
4155.1600,5.560494e-13
4156.9700,5.506299e-13
4158.7800,5.561683e-13
4160.5900,5.516021e-13
4162.4000,5.490595e-13
4164.2100,5.484734e-13
4166.0200,5.497020e-13
4167.8300,5.444352e-13
4169.6400,5.361382e-13
4171.4500,5.351142e-13
4173.2600,5.338165e-13
4175.0700,5.311234e-13
4176.8800,5.276453e-13
4178.6900,5.238312e-13
4180.5000,5.184379e-13
4182.3100,5.170349e-13
4184.1200,5.104811e-13
4185.9300,5.057147e-13
4187.7400,5.025819e-13
4189.5500,5.006855e-13
4191.3600,4.963985e-13
4193.1700,4.969229e-13
4194.9800,4.921387e-13
4196.7900,4.888553e-13
4198.6000,4.876477e-13
4200.4100,4.811155e-13
4202.2200,4.769226e-13
4204.0300,4.775170e-13
4205.8400,4.777781e-13
4207.6500,4.700425e-13
4209.4600,4.690289e-13
4211.2700,4.636943e-13
4213.0800,4.605737e-13
4214.8900,4.579089e-13
4216.7000,4.550292e-13
4218.5100,4.532272e-13
4220.3200,4.552648e-13
4222.1300,4.514633e-13
4223.9400,4.436639e-13
4225.7500,4.415547e-13
4227.5600,4.370848e-13
4229.3700,4.361148e-13
4231.1800,4.348796e-13
4232.9900,4.342109e-13
4234.8000,4.293094e-13
4236.6100,4.279074e-13
4238.4200,4.271814e-13
4240.2300,4.203848e-13
4242.0400,4.209363e-13
4243.8500,4.187950e-13
4245.6600,4.139979e-13
4247.4700,4.113905e-13
4249.2800,4.069585e-13
4251.0900,4.053307e-13
4252.9000,4.014367e-13
4254.7100,3.983115e-13
4256.5200,3.987674e-13
4258.3300,3.982845e-13
4260.1400,3.933229e-13
4261.9500,3.873939e-13
4263.7600,3.868085e-13
4265.5700,3.833389e-13
4267.3800,3.807014e-13
4269.1900,3.808315e-13
4271.0000,3.785544e-13
4272.8100,3.786156e-13
4274.6200,3.766906e-13
4276.4300,3.749017e-13
4278.2400,3.692041e-13
4280.0500,3.662707e-13
4281.8600,3.601103e-13
4283.6700,3.587740e-13
4285.4800,3.527344e-13
4287.2900,3.531835e-13
4289.1000,3.499723e-13
4290.9100,3.496436e-13
4292.7200,3.466708e-13
4294.5300,3.414393e-13
4296.3400,3.412132e-13
4298.1500,3.377793e-13
4299.9600,3.386922e-13
4301.7700,3.358101e-13
4303.5800,3.314174e-13
4305.3900,3.328776e-13
4307.2000,3.315637e-13
4309.0100,3.304689e-13
4310.8200,3.337423e-13
4312.6300,3.311897e-13
4314.4400,3.320550e-13
4316.2500,3.328083e-13
4318.0600,3.295688e-13
4319.8700,3.315368e-13
4321.6800,3.319649e-13
4323.4900,3.315433e-13
4325.3000,3.347550e-13
4327.1100,3.356988e-13
4328.9200,3.361796e-13
4330.7300,3.419129e-13
4332.5400,3.422752e-13
4334.3500,3.460737e-13
4336.1600,3.466617e-13
4337.9700,3.507176e-13
4339.7800,3.499405e-13
4341.5900,3.527661e-13
4343.4000,3.572219e-13
4345.2100,3.569809e-13
4347.0200,3.608656e-13
4348.8300,3.588491e-13
4350.6400,3.595275e-13
4352.4500,3.619078e-13
4354.2600,3.631529e-13
4356.0700,3.691542e-13
4357.8800,3.714226e-13
4359.6900,3.697102e-13
4361.5000,3.733844e-13
4363.3100,3.731080e-13
4365.1200,3.755794e-13
4366.9300,3.779056e-13
4368.7400,3.817663e-13
4370.5500,3.775803e-13
4372.3600,3.819428e-13
4374.1700,3.747046e-13
4375.9800,3.778121e-13
4377.7900,3.755115e-13
4379.6000,3.678643e-13
4381.4100,3.703267e-13
4383.2200,3.653370e-13
4385.0300,3.636837e-13
4386.8400,3.608725e-13
4388.6500,3.587618e-13
4390.4600,3.606616e-13
4392.2700,3.603690e-13
4394.0800,3.549840e-13
4395.8900,3.522329e-13
4397.7000,3.539523e-13
4399.5100,3.498290e-13
4401.3200,3.529039e-13
4403.1300,3.519728e-13
4404.9400,3.495832e-13
4406.7500,3.510803e-13
4408.5600,3.490475e-13
4410.3700,3.490388e-13
4412.1800,3.505115e-13
4413.9900,3.531135e-13
4415.8000,3.533113e-13
4417.6100,3.550621e-13
4419.4200,3.532795e-13
4421.2300,3.570633e-13
4423.0400,3.593253e-13
4424.8500,3.622754e-13
4426.6600,3.651533e-13
4428.4700,3.652441e-13
4430.2800,3.705523e-13
4432.0900,3.715788e-13
4433.9000,3.732392e-13
4435.7100,3.751886e-13
4437.5200,3.797378e-13
4439.3300,3.834715e-13
4441.1400,3.856502e-13
4442.9500,3.886371e-13
4444.7600,3.914578e-13
4446.5700,3.929797e-13
4448.3800,3.965789e-13
4450.1900,3.998764e-13
4452.0000,3.974230e-13
4453.8100,3.999242e-13
4455.6200,4.048095e-13
4457.4300,4.036546e-13
4459.2400,4.097680e-13
4461.0500,4.077041e-13
4462.8600,4.135073e-13
4464.6700,4.154926e-13
4466.4800,4.149131e-13
4468.2900,4.143874e-13
4470.1000,4.170932e-13
4471.9100,4.173952e-13
4473.7200,4.207578e-13
4475.5300,4.208066e-13
4477.3400,4.189749e-13
4479.1500,4.222025e-13
4480.9600,4.181952e-13
4482.7700,4.220864e-13
4484.5800,4.150213e-13
4486.3900,4.145446e-13
4488.2000,4.153392e-13
4490.0100,4.165817e-13
4491.8200,4.192313e-13
4493.6300,4.204120e-13
4495.4400,4.213477e-13
4497.2500,4.195650e-13
4499.0600,4.230529e-13
4500.8700,4.206744e-13
4502.6800,4.232076e-13
4504.4900,4.277845e-13
4506.3000,4.244783e-13
4508.1100,4.241298e-13
4509.9200,4.219930e-13
4511.7300,4.242820e-13
4513.5400,4.230464e-13
4515.3500,4.214994e-13
4517.1600,4.209085e-13
4518.9700,4.194228e-13
4520.7800,4.210127e-13
4522.5900,4.163654e-13
4524.4000,4.147832e-13
4526.2100,4.134585e-13
4528.0200,4.132148e-13
4529.8300,4.125363e-13
4531.6400,4.089316e-13
4533.4500,4.084233e-13
4535.2600,4.093745e-13
4537.0700,4.077547e-13
4538.8800,4.078479e-13
4540.6900,4.070219e-13
4542.5000,4.069652e-13
4544.3100,4.078172e-13
4546.1200,4.083008e-13
4547.9300,4.062827e-13
4549.7400,4.092562e-13
4551.5500,4.057672e-13
4553.3600,4.060294e-13
4555.1700,4.053724e-13
4556.9800,4.063483e-13
4558.7900,4.055740e-13
4560.6000,4.036767e-13
4562.4100,4.006307e-13
4564.2200,4.035863e-13
4566.0300,4.001598e-13
4567.8400,4.022259e-13
4569.6500,4.041651e-13
4571.4600,4.071875e-13
4573.2700,4.067021e-13
4575.0800,4.050841e-13
4576.8900,4.067919e-13
4578.7000,4.058263e-13
4580.5100,4.084641e-13
4582.3200,4.090943e-13
4584.1300,4.094972e-13
4585.9400,4.095198e-13
4587.7500,4.106015e-13
4589.5600,4.134217e-13
4591.3700,4.109471e-13
4593.1800,4.147355e-13
4594.9900,4.151872e-13
4596.8000,4.121855e-13
4598.6100,4.130548e-13
4600.4200,4.138776e-13
4602.2300,4.150183e-13
4604.0400,4.120072e-13
4605.8500,4.151348e-13
4607.6600,4.147135e-13
4609.4700,4.124687e-13
4611.2800,4.113254e-13
4613.0900,4.145871e-13
4614.9000,4.085440e-13
4616.7100,4.024347e-13
4618.5200,4.014214e-13
4620.3300,3.962859e-13
4622.1400,3.881411e-13
4623.9500,3.832180e-13
4625.7600,3.839792e-13
4627.5700,3.788111e-13
4629.3800,3.720731e-13
4631.1900,3.663437e-13
4633.0000,3.616860e-13
4634.8100,3.602059e-13
4636.6200,3.582969e-13
4638.4300,3.552197e-13
4640.2400,3.546715e-13
4642.0500,3.556825e-13
4643.8600,3.512860e-13
4645.6700,3.567857e-13
4647.4800,3.526680e-13
4649.2900,3.561188e-13
4651.1000,3.529333e-13
4652.9100,3.535518e-13
4654.7200,3.506491e-13
4656.5300,3.512587e-13
4658.3400,3.482634e-13
4660.1500,3.496064e-13
4661.9600,3.482430e-13
4663.7700,3.480527e-13
4665.5800,3.463680e-13
4667.3900,3.503623e-13
4669.2000,3.490402e-13
4671.0100,3.453352e-13
4672.8200,3.484936e-13
4674.6300,3.478997e-13
4676.4400,3.479765e-13
4678.2500,3.498970e-13
4680.0600,3.516321e-13
4681.8700,3.543954e-13
4683.6800,3.538389e-13
4685.4900,3.531893e-13
4687.3000,3.577238e-13
4689.1100,3.583140e-13
4690.9200,3.568629e-13
4692.7300,3.523785e-13
4694.5400,3.527830e-13
4696.3500,3.542291e-13
4698.1600,3.488632e-13
4699.9700,3.491845e-13
4701.7800,3.478400e-13
4703.5900,3.482807e-13
4705.4000,3.438765e-13
4707.2100,3.429944e-13
4709.0200,3.421472e-13
4710.8300,3.371996e-13
4712.6400,3.341564e-13
4714.4500,3.320221e-13
4716.2600,3.290663e-13
4718.0700,3.299592e-13
4719.8800,3.236813e-13
4721.6900,3.236477e-13
4723.5000,3.182260e-13
4725.3100,3.170519e-13
4727.1200,3.118057e-13
4728.9300,3.089687e-13
4730.7400,3.069521e-13
4732.5500,3.054531e-13
4734.3600,3.022613e-13
4736.1700,3.003900e-13
4737.9800,3.024824e-13
4739.7900,3.018900e-13
4741.6000,2.997168e-13
4743.4100,3.015967e-13
4745.2200,2.989092e-13
4747.0300,3.011480e-13
4748.8400,3.020488e-13
4750.6500,3.009523e-13
4752.4600,3.017580e-13
4754.2700,3.024455e-13
4756.0800,3.022344e-13
4757.8900,3.025925e-13
4759.7000,3.014956e-13
4761.5100,3.057054e-13
4763.3200,3.053293e-13
4765.1300,3.072307e-13
4766.9400,3.086111e-13
4768.7500,3.118934e-13
4770.5600,3.111836e-13
4772.3700,3.154147e-13
4774.1800,3.126976e-13
4775.9900,3.195199e-13
4777.8000,3.192833e-13
4779.6100,3.166608e-13
