# SN 2011fe observed spectrum
# Phase: +12.2 days from B-max (MJD 55814.0)
# t_exp: 29.5 days since explosion (MJD 55796.7)
# Instrument: Snifs
# Wavelength range: 3301.1 - 9700.9 Angstrom
wavelength_angstrom,flux_erg_s_cm2_angstrom
3581.9000,2.539042e-13
3584.2800,2.547612e-13
3586.6600,2.555332e-13
3589.0400,2.564850e-13
3591.4200,2.561365e-13
3593.8000,2.555829e-13
3596.1800,2.512468e-13
3598.5600,2.468774e-13
3600.9400,2.430523e-13
3603.3200,2.414871e-13
3605.7000,2.383272e-13
3608.0800,2.348303e-13
3610.4600,2.316947e-13
3612.8400,2.303836e-13
3615.2200,2.305812e-13
3617.6000,2.302409e-13
3619.9800,2.290238e-13
3622.3600,2.287857e-13
3624.7400,2.311434e-13
3627.1200,2.330313e-13
3629.5000,2.320722e-13
3631.8800,2.339348e-13
3634.2600,2.374133e-13
3636.6400,2.427723e-13
3639.0200,2.455235e-13
3641.4000,2.494559e-13
3643.7800,2.558985e-13
3646.1600,2.630236e-13
3648.5400,2.713264e-13
3650.9200,2.801692e-13
3653.3000,2.888740e-13
3655.6800,2.990381e-13
3658.0600,3.096353e-13
3660.4400,3.192085e-13
3662.8200,3.330769e-13
3665.2000,3.450395e-13
3667.5800,3.583390e-13
3669.9600,3.700709e-13
3672.3400,3.789724e-13
3674.7200,3.904066e-13
3677.1000,4.005388e-13
3679.4800,4.120883e-13
3681.8600,4.215291e-13
3684.2400,4.256438e-13
3686.6200,4.285914e-13
3689.0000,4.274738e-13
3691.3800,4.239757e-13
3693.7600,4.182244e-13
3696.1400,4.073488e-13
3698.5200,3.969538e-13
3700.9000,3.842908e-13
3703.2800,3.718870e-13
3705.6600,3.614332e-13
3708.0400,3.532846e-13
3710.4200,3.473285e-13
3712.8000,3.403667e-13
3715.1800,3.345866e-13
3717.5600,3.286279e-13
3719.9400,3.218572e-13
3722.3200,3.153883e-13
3724.7000,3.107761e-13
3727.0800,3.064320e-13
3729.4600,3.012116e-13
3731.8400,2.977597e-13
3734.2200,2.979814e-13
3736.6000,2.975734e-13
3738.9800,2.972469e-13
3741.3600,2.967969e-13
3743.7400,2.992295e-13
3746.1200,2.981026e-13
3748.5000,2.972164e-13
3750.8800,2.961777e-13
3753.2600,2.934558e-13
3755.6400,2.882316e-13
3758.0200,2.843433e-13
3760.4000,2.800338e-13
3762.7800,2.769302e-13
3765.1600,2.718402e-13
3767.5400,2.674768e-13
3769.9200,2.607149e-13
3772.3000,2.546308e-13
3774.6800,2.486608e-13
3777.0600,2.446658e-13
3779.4400,2.413221e-13
3781.8200,2.398783e-13
3784.2000,2.384406e-13
3786.5800,2.355134e-13
3788.9600,2.310197e-13
3791.3400,2.267576e-13
3793.7200,2.248657e-13
3796.1000,2.228091e-13
3798.4800,2.198175e-13
3800.8600,2.169983e-13
3803.2400,2.151415e-13
3805.6200,2.159924e-13
3808.0000,2.164698e-13
3810.3800,2.172868e-13
3812.7600,2.192724e-13
3815.1400,2.214460e-13
3817.5200,2.237536e-13
3819.9000,2.256944e-13
3822.2800,2.278833e-13
3824.6600,2.310934e-13
3827.0400,2.353015e-13
3829.4200,2.403283e-13
3831.8000,2.441205e-13
3834.1800,2.469731e-13
3836.5600,2.532325e-13
3838.9400,2.590138e-13
3841.3200,2.656276e-13
3843.7000,2.745379e-13
3846.0800,2.821664e-13
3848.4600,2.897725e-13
3850.8400,2.973380e-13
3853.2200,3.048946e-13
3855.6000,3.112009e-13
3857.9800,3.200728e-13
3860.3600,3.278419e-13
3862.7400,3.362189e-13
3865.1200,3.444515e-13
3867.5000,3.537730e-13
3869.8800,3.630841e-13
3872.2600,3.749529e-13
3874.6400,3.843466e-13
3877.0200,3.954818e-13
3879.4000,4.088691e-13
3881.7800,4.212399e-13
3884.1600,4.314007e-13
3886.5400,4.416299e-13
3888.9200,4.509783e-13
3891.3000,4.599403e-13
3893.6800,4.698515e-13
3896.0600,4.799272e-13
3898.4400,4.852939e-13
3900.8200,4.889764e-13
3903.2000,4.960390e-13
3905.5800,5.001153e-13
3907.9600,5.042045e-13
3910.3400,5.076742e-13
3912.7200,5.110408e-13
3915.1000,5.140469e-13
3917.4800,5.170161e-13
3919.8600,5.187275e-13
3922.2400,5.219802e-13
3924.6200,5.273893e-13
3927.0000,5.289765e-13
3929.3800,5.294751e-13
3931.7600,5.247268e-13
3934.1400,5.199942e-13
3936.5200,5.267285e-13
3938.9000,5.399895e-13
3941.2800,5.524979e-13
3943.6600,5.586865e-13
3946.0400,5.616774e-13
3948.4200,5.649085e-13
3950.8000,5.673486e-13
3953.1800,5.698784e-13
3955.5600,5.690062e-13
3957.9400,5.677428e-13
3960.3200,5.656289e-13
3962.7000,5.624851e-13
3965.0800,5.545516e-13
3967.4600,5.426803e-13
3969.8400,5.325228e-13
3972.2200,5.272263e-13
3974.6000,5.239118e-13
3976.9800,5.165295e-13
3979.3600,5.040244e-13
3981.7400,4.948008e-13
3984.1200,4.846751e-13
3986.5000,4.738018e-13
3988.8800,4.620634e-13
3991.2600,4.513812e-13
3993.6400,4.404786e-13
3996.0200,4.315953e-13
3998.4000,4.212184e-13
4000.7800,4.118496e-13
4003.1600,4.016452e-13
4005.5400,3.930287e-13
4007.9200,3.838651e-13
4010.3000,3.782127e-13
4012.6800,3.730597e-13
4015.0600,3.672099e-13
4017.4400,3.625197e-13
4019.8200,3.609262e-13
4022.2000,3.590188e-13
4024.5800,3.577924e-13
4026.9600,3.564175e-13
4029.3400,3.554393e-13
4031.7200,3.549144e-13
4034.1000,3.550009e-13
4036.4800,3.562888e-13
4038.8600,3.580173e-13
4041.2400,3.608365e-13
4043.6200,3.651830e-13
4046.0000,3.692358e-13
4048.3800,3.753455e-13
4050.7600,3.791369e-13
4053.1400,3.808238e-13
4055.5200,3.824750e-13
4057.9000,3.837740e-13
4060.2800,3.845476e-13
4062.6600,3.826037e-13
4065.0400,3.799625e-13
4067.4200,3.784292e-13
4069.8000,3.772716e-13
4072.1800,3.753026e-13
4074.5600,3.757184e-13
4076.9400,3.756974e-13
4079.3200,3.770665e-13
4081.7000,3.760466e-13
4084.0800,3.749467e-13
4086.4600,3.745244e-13
4088.8400,3.739836e-13
4091.2200,3.734918e-13
4093.6000,3.696497e-13
4095.9800,3.690857e-13
4098.3600,3.672949e-13
4100.7400,3.670602e-13
4103.1200,3.659588e-13
4105.5000,3.646542e-13
4107.8800,3.636519e-13
4110.2600,3.627539e-13
4112.6400,3.618238e-13
4115.0200,3.603804e-13
4117.4000,3.606289e-13
4119.7800,3.614721e-13
4122.1600,3.594443e-13
4124.5400,3.585504e-13
4126.9200,3.596197e-13
4129.3000,3.593590e-13
4131.6800,3.592187e-13
4134.0600,3.614585e-13
4136.4400,3.626311e-13
4138.8200,3.663424e-13
4141.2000,3.693085e-13
4143.5800,3.734878e-13
4145.9600,3.769217e-13
4148.3400,3.805555e-13
4150.7200,3.863697e-13
4153.1000,3.919109e-13
4155.4800,3.972962e-13
4157.8600,4.041291e-13
4160.2400,4.075822e-13
4162.6200,4.120030e-13
4165.0000,4.148472e-13
4167.3800,4.195589e-13
4169.7600,4.222550e-13
4172.1400,4.254477e-13
4174.5200,4.250252e-13
4176.9000,4.252232e-13
4179.2800,4.261356e-13
4181.6600,4.278825e-13
4184.0400,4.276142e-13
4186.4200,4.290885e-13
4188.8000,4.300100e-13
4191.1800,4.316119e-13
4193.5600,4.328110e-13
4195.9400,4.341026e-13
4198.3200,4.325649e-13
4200.7000,4.324010e-13
4203.0800,4.327416e-13
4205.4600,4.289324e-13
4207.8400,4.277435e-13
4210.2200,4.247940e-13
4212.6000,4.223963e-13
4214.9800,4.194558e-13
4217.3600,4.174992e-13
4219.7400,4.167450e-13
4222.1200,4.158975e-13
4224.5000,4.137073e-13
4226.8800,4.144665e-13
4229.2600,4.120986e-13
4231.6400,4.107201e-13
4234.0200,4.094788e-13
4236.4000,4.055870e-13
4238.7800,4.039296e-13
4241.1600,4.000124e-13
4243.5400,3.999382e-13
4245.9200,3.978884e-13
4248.3000,3.951548e-13
4250.6800,3.949381e-13
4253.0600,3.946279e-13
4255.4400,3.932339e-13
4257.8200,3.934753e-13
4260.2000,3.910967e-13
4262.5800,3.917500e-13
4264.9600,3.894219e-13
4267.3400,3.896627e-13
4269.7200,3.880679e-13
4272.1000,3.872921e-13
4274.4800,3.905287e-13
4276.8600,3.916978e-13
4279.2400,3.919218e-13
4281.6200,3.933970e-13
4284.0000,3.934755e-13
4286.3800,3.942834e-13
4288.7600,3.948331e-13
4291.1400,3.955037e-13
4293.5200,3.951679e-13
4295.9000,3.938647e-13
4298.2800,3.926036e-13
4300.6600,3.902962e-13
4303.0400,3.869311e-13
4305.4200,3.832101e-13
4307.8000,3.801107e-13
4310.1800,3.782242e-13
4312.5600,3.746888e-13
4314.9400,3.698816e-13
4317.3200,3.646951e-13
4319.7000,3.614021e-13
4322.0800,3.556423e-13
4324.4600,3.481009e-13
4326.8400,3.431071e-13
4329.2200,3.384986e-13
4331.6000,3.324116e-13
4333.9800,3.263326e-13
4336.3600,3.195315e-13
4338.7400,3.158170e-13
4341.1200,3.118901e-13
4343.5000,3.072454e-13
4345.8800,3.039728e-13
4348.2600,3.002981e-13
4350.6400,2.946347e-13
4353.0200,2.933797e-13
4355.4000,2.897895e-13
4357.7800,2.844907e-13
4360.1600,2.803033e-13
4362.5400,2.759249e-13
4364.9200,2.714889e-13
4367.3000,2.656554e-13
4369.6800,2.611342e-13
4372.0600,2.563643e-13
4374.4400,2.515253e-13
4376.8200,2.471624e-13
4379.2000,2.443615e-13
4381.5800,2.410659e-13
4383.9600,2.363359e-13
4386.3400,2.327633e-13
4388.7200,2.290375e-13
4391.1000,2.270607e-13
4393.4800,2.248944e-13
4395.8600,2.230986e-13
4398.2400,2.198300e-13
4400.6200,2.166095e-13
4403.0000,2.138738e-13
4405.3800,2.133607e-13
4407.7600,2.137381e-13
4410.1400,2.130420e-13
4412.5200,2.135590e-13
4414.9000,2.140071e-13
4417.2800,2.161537e-13
4419.6600,2.180902e-13
4422.0400,2.194828e-13
4424.4200,2.215648e-13
4426.8000,2.221683e-13
4429.1800,2.229418e-13
4431.5600,2.238041e-13
4433.9400,2.262664e-13
4436.3200,2.288881e-13
4438.7000,2.308709e-13
4441.0800,2.339696e-13
4443.4600,2.373570e-13
4445.8400,2.401574e-13
4448.2200,2.438327e-13
4450.6000,2.479454e-13
4452.9800,2.524654e-13
4455.3600,2.584812e-13
4457.7400,2.633633e-13
4460.1200,2.681292e-13
4462.5000,2.729230e-13
4464.8800,2.788053e-13
4467.2600,2.844104e-13
4469.6400,2.890677e-13
4472.0200,2.927731e-13
4474.4000,2.963976e-13
4476.7800,3.002083e-13
4479.1600,3.027169e-13
4481.5400,3.064263e-13
4483.9200,3.113681e-13
4486.3000,3.154300e-13
4488.6800,3.194342e-13
4491.0600,3.238319e-13
4493.4400,3.295783e-13
4495.8200,3.345024e-13
4498.2000,3.380318e-13
4500.5800,3.430895e-13
4502.9600,3.497872e-13
4505.3400,3.566472e-13
4507.7200,3.626706e-13
4510.1000,3.699459e-13
4512.4800,3.772169e-13
4514.8600,3.857528e-13
4517.2400,3.935500e-13
4519.6200,4.007141e-13
4522.0000,4.071359e-13
4524.3800,4.132380e-13
4526.7600,4.199784e-13
4529.1400,4.263753e-13
4531.5200,4.332407e-13
4533.9000,4.425105e-13
4536.2800,4.511319e-13
4538.6600,4.592859e-13
4541.0400,4.675171e-13
4543.4200,4.756315e-13
4545.8000,4.830475e-13
4548.1800,4.895496e-13
4550.5600,4.962092e-13
4552.9400,5.040433e-13
4555.3200,5.106548e-13
4557.7000,5.164283e-13
4560.0800,5.209895e-13
4562.4600,5.255009e-13
4564.8400,5.290542e-13
4567.2200,5.331262e-13
4569.6000,5.362883e-13
4571.9800,5.386476e-13
4574.3600,5.405521e-13
4576.7400,5.412989e-13
4579.1200,5.436341e-13
4581.5000,5.456070e-13
4583.8800,5.475450e-13
4586.2600,5.493243e-13
4588.6400,5.510910e-13
4591.0200,5.550374e-13
4593.4000,5.586711e-13
4595.7800,5.600140e-13
4598.1600,5.640547e-13
4600.5400,5.679824e-13
4602.9200,5.699251e-13
4605.3000,5.701041e-13
4607.6800,5.711186e-13
4610.0600,5.726221e-13
4612.4400,5.731978e-13
4614.8200,5.722717e-13
4617.2000,5.715069e-13
4619.5800,5.690621e-13
4621.9600,5.658579e-13
4624.3400,5.620518e-13
4626.7200,5.576161e-13
4629.1000,5.518347e-13
4631.4800,5.459925e-13
4633.8600,5.385425e-13
4636.2400,5.317804e-13
4638.6200,5.274706e-13
4641.0000,5.202102e-13
4643.3800,5.123491e-13
4645.7600,5.044829e-13
4648.1400,4.950569e-13
4650.5200,4.869372e-13
4652.9000,4.786819e-13
4655.2800,4.695579e-13
4657.6600,4.597352e-13
4660.0400,4.506718e-13
4662.4200,4.394503e-13
4664.8000,4.301533e-13
4667.1800,4.210314e-13
4669.5600,4.111070e-13
4671.9400,4.016848e-13
4674.3200,3.945738e-13
4676.7000,3.864498e-13
4679.0800,3.796632e-13
4681.4600,3.742270e-13
4683.8400,3.688093e-13
4686.2200,3.646068e-13
4688.6000,3.625225e-13
4690.9800,3.601308e-13
4693.3600,3.573560e-13
4695.7400,3.553511e-13
4698.1200,3.552396e-13
4700.5000,3.533844e-13
4702.8800,3.508429e-13
4705.2600,3.502591e-13
4707.6400,3.460885e-13
4710.0200,3.419229e-13
4712.4000,3.374894e-13
4714.7800,3.336791e-13
4717.1600,3.265341e-13
4719.5400,3.202689e-13
4721.9200,3.134636e-13
4724.3000,3.058619e-13
4726.6800,2.982337e-13
4729.0600,2.896599e-13
4731.4400,2.819051e-13
4733.8200,2.761768e-13
4736.2000,2.718920e-13
4738.5800,2.676104e-13
4740.9600,2.620220e-13
4743.3400,2.584560e-13
4745.7200,2.563100e-13
4748.1000,2.536520e-13
4750.4800,2.510292e-13
4752.8600,2.481691e-13
4755.2400,2.467887e-13
4757.6200,2.438400e-13
4760.0000,2.409743e-13
4762.3800,2.396115e-13
4764.7600,2.386067e-13
4767.1400,2.372841e-13
4769.5200,2.386260e-13
4771.9000,2.386800e-13
4774.2800,2.386354e-13
4776.6600,2.397886e-13
4779.0400,2.420308e-13
4781.4200,2.443568e-13
4783.8000,2.467932e-13
4786.1800,2.492300e-13
4788.5600,2.535030e-13
4790.9400,2.592998e-13
4793.3200,2.638669e-13
4795.7000,2.665980e-13
4798.0800,2.685308e-13
4800.4600,2.701541e-13
4802.8400,2.720544e-13
4805.2200,2.743486e-13
4807.6000,2.743888e-13
4809.9800,2.725544e-13
4812.3600,2.701070e-13
4814.7400,2.682194e-13
4817.1200,2.651864e-13
4819.5000,2.611158e-13
4821.8800,2.570618e-13
4824.2600,2.549314e-13
4826.6400,2.526735e-13
4829.0200,2.505966e-13
4831.4000,2.496072e-13
4833.7800,2.481898e-13
4836.1600,2.473900e-13
4838.5400,2.464550e-13
4840.9200,2.452751e-13
4843.3000,2.442335e-13
4845.6800,2.433470e-13
4848.0600,2.417546e-13
4850.4400,2.413851e-13
4852.8200,2.411205e-13
4855.2000,2.407021e-13
4857.5800,2.389586e-13
4859.9600,2.379017e-13
4862.3400,2.384648e-13
4864.7200,2.398058e-13
4867.1000,2.412734e-13
4869.4800,2.419317e-13
4871.8600,2.416755e-13
4874.2400,2.421011e-13
4876.6200,2.437560e-13
4879.0000,2.448398e-13
4881.3800,2.461778e-13
4883.7600,2.486830e-13
4886.1400,2.513817e-13
4888.5200,2.538837e-13
4890.9000,2.571410e-13
4893.2800,2.620089e-13
4895.6600,2.660336e-13
4898.0400,2.695876e-13
4900.4200,2.750057e-13
4902.8000,2.806601e-13
4905.1800,2.868690e-13
4907.5600,2.929739e-13
4909.9400,2.988348e-13
4912.3200,3.045139e-13
4914.7000,3.114340e-13
4917.0800,3.186473e-13
4919.4600,3.249717e-13
4921.8400,3.312827e-13
4924.2200,3.381818e-13
4926.6000,3.424368e-13
4928.9800,3.472313e-13
4931.3600,3.514321e-13
4933.7400,3.542422e-13
4936.1200,3.550458e-13
4938.5000,3.542423e-13
4940.8800,3.511666e-13
4943.2600,3.485212e-13
4945.6400,3.445658e-13
4948.0200,3.411485e-13
4950.4000,3.358976e-13
4952.7800,3.317945e-13
4955.1600,3.263988e-13
4957.5400,3.207594e-13
4959.9200,3.136935e-13
4962.3000,3.067352e-13
4964.6800,3.011234e-13
4967.0600,2.965382e-13
4969.4400,2.932558e-13
4971.8200,2.894560e-13
4974.2000,2.864562e-13
4976.5800,2.830162e-13
4978.9600,2.800480e-13
4981.3400,2.775814e-13
4983.7200,2.736816e-13
4986.1000,2.710643e-13
4988.4800,2.661632e-13
4990.8600,2.631783e-13
4993.2400,2.601442e-13
4995.6200,2.573394e-13
4998.0000,2.561491e-13
5000.3800,2.526533e-13
5002.7600,2.496697e-13
5005.1400,2.482732e-13
5007.5200,2.438808e-13
5009.9000,2.415478e-13
5012.2800,2.403016e-13
5014.6600,2.404249e-13
5017.0400,2.370151e-13
5019.4200,2.361554e-13
5021.8000,2.342150e-13
5024.1800,2.334116e-13
5026.5600,2.325075e-13
5028.9400,2.325070e-13
5031.3200,2.328914e-13
5033.7000,2.356351e-13
5036.0800,2.349078e-13
5038.4600,2.363334e-13
5040.8400,2.374844e-13
5043.2200,2.397308e-13
5045.6000,2.412883e-13
5047.9800,2.431398e-13
5050.3600,2.429789e-13
5052.7400,2.428502e-13
5055.1200,2.453556e-13
5057.5000,2.464490e-13
5059.8800,2.474755e-13
5062.2600,2.465761e-13
5064.6400,2.478028e-13
5067.0200,2.483671e-13
5069.4000,2.492441e-13
5071.7800,2.494285e-13
5074.1600,2.505018e-13
5076.5400,2.507689e-13
5078.9200,2.531680e-13
5081.3000,2.543704e-13
5083.6800,2.559821e-13
5086.0600,2.563334e-13
5088.4400,2.559449e-13
5090.8200,2.565261e-13
5093.2000,2.577035e-13
5095.5800,2.586858e-13
5097.9600,2.641515e-13
5100.3400,2.641948e-13
5102.7200,2.639824e-13
5105.1000,2.638235e-13
5107.4800,2.638788e-13
5109.8600,2.632756e-13
5112.2400,2.642304e-13
5114.6200,2.649161e-13
5117.0000,2.668848e-13
5119.3800,2.682237e-13
5121.7600,2.697144e-13
5124.1400,2.717428e-13
5126.5200,2.739137e-13
5128.9000,2.767258e-13
5131.2800,2.790308e-13
5133.6600,2.794847e-13
5136.0400,2.821340e-13
5138.4200,2.856542e-13
5140.8000,2.880289e-13
5143.1800,2.914380e-13
5145.5600,2.944058e-13
5147.9400,2.971547e-13
5150.3200,3.146295e-13
5152.7000,3.174387e-13
5155.0800,3.183052e-13
5157.4600,3.208100e-13
5159.8400,3.235520e-13
5162.2200,3.271568e-13
5164.6000,3.312774e-13
5166.9800,3.327108e-13
5169.3600,3.364746e-13
5171.7400,3.440125e-13
5174.1200,3.468232e-13
5176.5000,3.514133e-13
5178.8800,3.547125e-13
5181.2600,3.570566e-13
5183.6400,3.613218e-13
5186.0200,3.665926e-13
5188.4000,3.707612e-13
5190.7800,3.726390e-13
5193.1600,3.762063e-13
5195.5400,3.814223e-13
5197.9200,3.844258e-13
5200.3000,3.865704e-13
5202.6800,3.896582e-13
5205.0600,3.932482e-13
5207.4400,3.950366e-13
5209.8200,3.964170e-13
5212.2000,4.013783e-13
5214.5800,4.043174e-13
5216.9600,4.053647e-13
5219.3400,4.071118e-13
5221.7200,4.100359e-13
5224.1000,4.124584e-13
5226.4800,4.136780e-13
5228.8600,4.152223e-13
5231.2400,4.176344e-13
5233.6200,4.190513e-13
5236.0000,4.199813e-13
5238.3800,4.241813e-13
5240.7600,4.238771e-13
5243.1400,4.224787e-13
5245.5200,4.242930e-13
5247.9000,4.261986e-13
5250.2800,4.242107e-13
5252.6600,4.232025e-13
5255.0400,4.227791e-13
5257.4200,4.213421e-13
5259.8000,4.189586e-13
5262.1800,4.167953e-13
5264.5600,4.155855e-13
5266.9400,4.128960e-13
5269.3200,4.094881e-13
5271.7000,4.053386e-13
5274.0800,3.993198e-13
5276.4600,3.937769e-13
5278.8400,3.898428e-13
5281.2200,3.851224e-13
5283.6000,3.805160e-13
5285.9800,3.777657e-13
5288.3600,3.750252e-13
5290.7400,3.728852e-13
5293.1200,3.690182e-13
5295.5000,3.659122e-13
5297.8800,3.641397e-13
5300.2600,3.596630e-13
5302.6400,3.552641e-13
5305.0200,3.539517e-13
5307.4000,3.539188e-13
5309.7800,3.530726e-13
5312.1600,3.522468e-13
5314.5400,3.524277e-13
5316.9200,3.517714e-13
5319.3000,3.510408e-13
5321.6800,3.503130e-13
5324.0600,3.497910e-13
5326.4400,3.511525e-13
5328.8200,3.521263e-13
5331.2000,3.526209e-13
5333.5800,3.519459e-13
5335.9600,3.510134e-13
5338.3400,3.517264e-13
5340.7200,3.510454e-13
5343.1000,3.494975e-13
5345.4800,3.486408e-13
5347.8600,3.480396e-13
5350.2400,3.464043e-13
5352.6200,3.444355e-13
5355.0000,3.428418e-13
5357.3800,3.415741e-13
5359.7600,3.409086e-13
5362.1400,3.405646e-13
5364.5200,3.395297e-13
5366.9000,3.391880e-13
5369.2800,3.387662e-13
5371.6600,3.393385e-13
5374.0400,3.405305e-13
5376.4200,3.401153e-13
5378.8000,3.406704e-13
5381.1800,3.405752e-13
5383.5600,3.414020e-13
5385.9400,3.425160e-13
5388.3200,3.414415e-13
5390.7000,3.408394e-13
5393.0800,3.396415e-13
5395.4600,3.384546e-13
5397.8400,3.378621e-13
5400.2200,3.376099e-13
5402.6000,3.374410e-13
5404.9800,3.360356e-13
5407.3600,3.338594e-13
5409.7400,3.333184e-13
5412.1200,3.332499e-13
5414.5000,3.307641e-13
5416.8800,3.307323e-13
5419.2600,3.316438e-13
5421.6400,3.316728e-13
5424.0200,3.304744e-13
5426.4000,3.290698e-13
5428.7800,3.289890e-13
5431.1600,3.269420e-13
5433.5400,3.248073e-13
5435.9200,3.240892e-13
5438.3000,3.224240e-13
5440.6800,3.181944e-13
5443.0600,3.151598e-13
5445.4400,3.118102e-13
5447.8200,3.073510e-13
5450.2000,3.034414e-13
5452.5800,3.006969e-13
5454.9600,2.976017e-13
5457.3400,2.963161e-13
5459.7200,2.942863e-13
5462.1000,2.919380e-13
5464.4800,2.917317e-13
5466.8600,2.887968e-13
5469.2400,2.857544e-13
5471.6200,2.820885e-13
5474.0000,2.780667e-13
5476.3800,2.748890e-13
5478.7600,2.709790e-13
5481.1400,2.660274e-13
5483.5200,2.609263e-13
5485.9000,2.573267e-13
5488.2800,2.549446e-13
5490.6600,2.528948e-13
5493.0400,2.539710e-13
5495.4200,2.528747e-13
5497.8000,2.513891e-13
5500.1800,2.517990e-13
5502.5600,2.525204e-13
5504.9400,2.544863e-13
5507.3200,2.547363e-13
5509.7000,2.560058e-13
5512.0800,2.589007e-13
5514.4600,2.606657e-13
5516.8400,2.617373e-13
5519.2200,2.643016e-13
5521.6000,2.662177e-13
5523.9800,2.671497e-13
5526.3600,2.677816e-13
5528.7400,2.675500e-13
5531.1200,2.678616e-13
5533.5000,2.685746e-13
5535.8800,2.685117e-13
5538.2600,2.683538e-13
5540.6400,2.691172e-13
5543.0200,2.686237e-13
5545.4000,2.674961e-13
5547.7800,2.671096e-13
5550.1600,2.672542e-13
5552.5400,2.669368e-13
5554.9200,2.662384e-13
5557.3000,2.653654e-13
5559.6800,2.638868e-13
5562.0600,2.628490e-13
5564.4400,2.623944e-13
5566.8200,2.612236e-13
5569.2000,2.608892e-13
5571.5800,2.594322e-13
5573.9600,2.578656e-13
5576.3400,2.570636e-13
5578.7200,2.556060e-13
5581.1000,2.536293e-13
5583.4800,2.517259e-13
5585.8600,2.506543e-13
5588.2400,2.497620e-13
5590.6200,2.480061e-13
5593.0000,2.458517e-13
5595.3800,2.437334e-13
5597.7600,2.423895e-13
5600.1400,2.415926e-13
5602.5200,2.405476e-13
5604.9000,2.389341e-13
5607.2800,2.368918e-13
5609.6600,2.352243e-13
5612.0400,2.336195e-13
5614.4200,2.321150e-13
5616.8000,2.308936e-13
5619.1800,2.287066e-13
5621.5600,2.274905e-13
5623.9400,2.270138e-13
5626.3200,2.256402e-13
5628.7000,2.233625e-13
5631.0800,2.220514e-13
