log_L,v_inner,log_rho_0,density_exp,T_e_ratio,v_core,v_wall,X_Fe_core,X_Si_wall,v_break,density_exp_outer,X_O_core,X_O_wall,X_O_outer,rms,score,si_depth,si_velocity,si_wave_min,runtime,converged
43.02713950622217,8119.051992421028,-13.380574209232547,-6.496591888844093,0.7980552119800912,11359.57330028374,16349.4973330833,0.4710157890558897,0.5346530960794058,14505.652397698172,-10.650527971348062,0.22898421094411023,0.16534690392059417,0.7699999999999999,0.09098176935877389,0.09098176935877389,0.5252657000471872,11943.351691581433,6102.0,4.984112739562988,1
43.0456913932882,8738.617600268717,-13.483727646382228,-6.897349609367644,0.7645503747263811,11224.537824551655,16033.581822511622,0.6307946206748557,0.5007611460012024,16419.406286846675,-10.021706976222632,0.06920537932514421,0.19923885399879762,0.7699999999999999,0.0923157389836196,0.0923157389836196,0.5513554735256354,10149.48859166011,6140.0,4.857406139373779,1
42.98128810189134,8098.237327442575,-13.42122371898143,-7.010275396855056,0.790878035232524,10433.744421655056,17554.001686167077,0.49546065367837977,0.4791115851758538,15745.771010621385,-10.817027054768989,0.20453934632162016,0.2208884148241462,0.7699999999999999,0.09233817207099265,0.09233817207099265,0.662105947429606,10149.48859166011,6140.0,4.845978498458862,1
43.03408471879629,8629.10397175428,-13.498458097407548,-6.620424524143212,0.8300633771218018,10613.38560094292,17608.003064293614,0.5512885754793371,0.5932762023819038,14438.847419543972,-9.751051098772109,0.14871142452066285,0.10672379761809617,0.7699999999999999,0.09280651396139396,0.09280651396139396,0.6214138045320605,9205.35011801731,6160.0,4.746081590652466,1
42.97540686569282,8038.832005488014,-13.461860031531538,-6.600168230291804,0.762857982553064,10785.37660568284,16827.039325993806,0.5530499679843812,0.5430932155820132,15540.86050924302,-11.80868566369093,0.1469500320156187,0.1569067844179868,0.7699999999999999,0.09335135629854563,0.09335135629854563,0.5519754542357906,9677.41935483871,6150.0,4.865166902542114,1
43.04120384220601,8381.343913234601,-13.443511973521542,-5.615497527806033,0.7849529739577936,10186.441918029608,17502.16730252243,0.5244067895668021,0.49750243409191536,14952.535199054797,-9.894868198110505,0.17559321043319784,0.20249756590808463,0.7699999999999999,0.09361543370126872,0.09361543370126872,0.7957846031980236,10149.48859166011,6140.0,5.116166830062866,1
43.033210005412485,8368.635127953365,-13.468929940192924,-6.826387046237469,0.8234727720179147,10641.98389892586,15656.21873237734,0.4843094416542701,0.5663936415752547,16374.355571516588,-11.591963253720735,0.21569055834572984,0.13360635842474525,0.7699999999999999,0.09362813914106274,0.09362813914106274,0.6251876724312315,10621.557828481511,6130.0,4.776714086532593,1
43.02463341538415,8174.746868041414,-13.476982764112933,-5.960036448303292,0.82593768573266,10128.393360469365,16782.47612513419,0.5229445055829135,0.575760433993005,16002.827703707597,-10.095803883657485,0.17705549441708643,0.12423956600699496,0.7699999999999999,0.0939369474343198,0.0939369474343198,0.7088944723003874,10621.557828481511,6130.0,4.957218647003174,1
43.02109119823111,8323.62112606455,-13.44958375747931,-6.394321058004972,0.8360981379410763,11248.556532490215,17450.48911484048,0.474873333727977,0.4824623382357176,14985.537069504115,-9.963571609262948,0.2251266662720229,0.21753766176428238,0.7699999999999999,0.09415982542827096,0.09415982542827096,0.590575111767764,11093.627065302911,6120.0,4.9638590812683105,1
43.0428485830093,8909.92565472717,-13.490181975437933,-6.404482657468037,0.8336086278143886,10900.788211009689,16219.727237211022,0.5067479580970982,0.5529613591963554,14558.606064009198,-11.362233429821002,0.19325204190290177,0.14703864080364462,0.7699999999999999,0.09692901350156864,0.09692901350156864,0.7810265526366065,10621.557828481511,6130.0,4.836855888366699,1
42.97855922626761,8042.595106549759,-13.366789012113642,-6.996060088480113,0.8438187994900114,11456.627666835058,15733.01835698145,0.47701141055475216,0.45404638469355146,15077.670622357346,-10.403902586604143,0.22298858944524777,0.24595361530644852,0.7699999999999999,0.09733796315851295,0.09733796315851295,0.5037588078160331,10149.48859166011,6140.0,5.0048463344573975,1
42.973772070401026,8125.760167243474,-13.411309433391073,-5.8985829312600435,0.7900279573012462,10471.747585740206,16701.865809856914,0.4670496970040497,0.5163452312609476,15311.796826946098,-11.08591149266391,0.23295030299595024,0.18365476873905243,0.7699999999999999,0.09825659730653281,0.09825659730653281,0.6438740290631579,9205.35011801731,6160.0,5.22682785987854,1
43.000377715673714,8074.604691459513,-13.452607359857035,-6.111803516493519,0.8480582578428493,10023.630850334008,17374.913232770952,0.5710098290738765,0.513077002533454,14431.834717416295,-10.811849337410782,0.1289901709261234,0.18692299746654598,0.7699999999999999,0.09826087202329022,0.09826087202329022,0.6410345894046728,10149.48859166011,6140.0,5.051212310791016,1
43.03960411626006,8881.168021471898,-13.47224591175714,-6.777186590922323,0.8183210785208828,10241.714719850366,16761.90550968088,0.581206998542145,0.508862230054558,15482.3002378442,-11.444505159424395,0.11879300145785496,0.191137769945442,0.7699999999999999,0.09943591672292881,0.09943591672292881,0.733128497116107,10149.48859166011,6140.0,4.7918384075164795,1
43.02788245832714,8667.667951453703,-13.488042394645742,-6.562777756358609,0.7662955379670114,10692.796699591918,15541.428768915583,0.6183556900680922,0.5811396874111533,14353.849591096123,-11.003251379363926,0.0816443099319077,0.11886031258884669,0.7699999999999999,0.10013660603716214,0.10013660603716214,0.7434277470643601,10149.48859166011,6140.0,4.800180196762085,1
42.95057098531134,8197.306601704342,-13.37391687465136,-6.942555610301499,0.8399988260028048,10857.446007829705,17717.81873393579,0.4896340769818574,0.5721946289850862,14790.637934774488,-11.279830125849765,0.21036592301814253,0.12780537101491377,0.7699999999999999,0.10024579967474043,0.10024579967474043,0.690065401377526,11471.282454760032,6112.0,5.02254319190979,1
43.00221654987343,8532.960762146255,-13.429177058521955,-6.530291526769674,0.8308812733087316,11178.559460250492,17111.890121753917,0.5825308069315581,0.5302506849387962,14156.146278884258,-11.4358772622758,0.11746919306844181,0.16974931506120375,0.7699999999999999,0.10051577073147107,0.10051577073147107,0.6470010460113018,11471.282454760032,6112.0,5.07896089553833,1
43.005206011021286,8478.325687541723,-13.409504927476279,-6.905585653767285,0.8377911975726519,10653.809629260328,16180.192821169929,0.4997772974737184,0.5786447231349977,14222.801064538604,-10.240001406055693,0.20022270252628152,0.12135527686500228,0.7699999999999999,0.10056441365734313,0.10056441365734313,0.5763862013668148,9677.41935483871,6150.0,4.942358016967773,1
43.0361508697192,8711.99199548015,-13.416565113571293,-6.359680775252939,0.8484807900972713,11070.26560500165,15763.205692874493,0.6264393466370985,0.5908933125135253,16333.010611376929,-10.376916021064957,0.07356065336290137,0.1091066874864747,0.7699999999999999,0.10064076604910183,0.10064076604910183,0.7207751377058855,10999.213217938632,6122.0,5.157310485839844,1
43.01816459958931,8585.3145528756,-13.493462037242107,-5.522654152183525,0.8350396083886713,10107.413961548691,15876.328418465499,0.6166046258591178,0.4770680064006554,15623.619218622493,-9.471362669645341,0.08339537414088212,0.2229319935993446,0.7699999999999999,0.10156742765090923,0.10156742765090923,0.723567829499604,9677.41935483871,6150.0,5.202897310256958,1
42.988951647394174,8345.200023079504,-13.457410043883161,-6.186595735050988,0.8113364155951195,10815.300538234134,15675.878520074826,0.5425555810088655,0.46756860401242434,15135.028057398547,-9.687995391664575,0.15744441899113445,0.23243139598757565,0.7699999999999999,0.1018832640727586,0.1018832640727586,0.6105530836291415,10999.213217938632,6122.0,5.2091968059539795,1
42.972131853728115,8258.760760805348,-13.401632934960233,-6.45754466081143,0.7722440057254536,10400.704614269322,17769.984279457924,0.608733820700508,0.48444283045052133,16043.853915662074,-10.58295223897245,0.09126617929949195,0.21555716954947865,0.7699999999999999,0.10218988373051946,0.10218988373051946,0.6724435741719195,7883.556254917388,6188.0,5.186589241027832,1
42.9694330115026,8269.75117705496,-13.495731998189235,-6.687628377320603,0.7758531878260712,11095.838475126995,16867.6993568573,0.611865044071133,0.45927561491246405,14264.511303183426,-10.062126802663853,0.08813495592886696,0.24072438508753594,0.7699999999999999,0.10299885131225014,0.10299885131225014,0.547932909480709,9677.41935483871,6150.0,4.892088890075684,1
43.00805833240231,8652.934939548006,-13.430527693594108,-5.983528170582823,0.8148341731863408,11525.253989366161,16132.008351391512,0.64031158190012,0.4910920220160667,16153.25849345702,-11.019271098663848,0.05968841809987986,0.20890797798393326,0.7699999999999999,0.1030270616120803,0.1030270616120803,0.6241964542699321,11471.282454760032,6112.0,5.356649398803711,1
42.992086540792144,8571.44166934916,-13.434741285797978,-6.169714741101827,0.821838749412839,10306.567726931038,16079.58218504352,0.5325670528319599,0.47157537485466755,14894.08232964244,-11.140437187873797,0.16743294716804,0.22842462514533243,0.7699999999999999,0.10484830407452939,0.10484830407452939,0.7222728264479721,12415.420928402833,6092.0,5.090995788574219,1
43.009667369588804,8303.162224028403,-13.392251137068287,-5.771117707155076,0.7803986324272083,10037.453647602792,16531.512735310847,0.5869709127247263,0.5460785484847754,15885.506987659654,-11.655966514255637,0.11302908727527358,0.15392145151522454,0.7699999999999999,0.10487215686333447,0.10487215686333447,0.7623183918274761,9677.41935483871,6150.0,5.309725999832153,1
42.94775737855559,8157.077431624025,-13.455625875583985,-5.880302925361731,0.8448450446567883,10734.017992844365,17393.70547848944,0.6216490402219674,0.503614209414518,16253.193643046368,-11.176885021028957,0.07835095977803248,0.19638579058548203,0.7699999999999999,0.10613115470508952,0.10613115470508952,0.645449463275504,12037.765538945712,6100.0,5.37018609046936,1
