log_L,v_inner,log_rho_0,density_exp,T_e_ratio,v_core,v_wall,X_Fe_core,X_Si_wall,v_break,density_exp_outer,X_O_core,X_O_wall,X_O_outer,rms,score,si_depth,si_velocity,si_wave_min,runtime,converged
42.99364202784598,8274.939500931572,-13.484615969754769,-6.1443862766869835,0.8068700875802192,10640.344937781965,16666.608558624164,0.5561286752118447,0.5286524520617537,15250.740545905594,-10.670043172029704,0.1438713247881552,0.17134754793824628,0.7699999999999999,0.09574425572605232,0.09574425572605232,0.5840778378482272,10149.48859166011,6140.0,22.43522834777832,1
43.10872974968343,8536.82924843265,-13.040562169627558,-9.065948817249323,0.9058387930008348,15498.59948757344,17638.15433980475,0.2498496648152309,0.4896270979472727,15268.133361086837,-7.512809981328318,0.450150335184769,0.21037290205272727,0.7699999999999999,0.0791609328454357,0.14883080051508768,0.26776710776782675,10621.557828481511,6130.0,22.46802282333374,1
43.011140879294764,8690.844244326732,-13.071282031710615,-9.237739918678999,0.9348567510430836,13962.344684196562,17731.6924617372,0.2127239430139326,0.4791270306626101,16891.675776061013,-10.587630010946555,0.48727605698606724,0.2208729693373899,0.7699999999999999,0.08942686713723803,0.15835479548744347,0.2702402388326486,7883.556254917388,6188.0,22.507669925689697,1
