wavelength_angstrom,flux_erg_s_cm2_angstrom,error
3.589261e+03,2.683366e-13,8.655941e-16
3.592010e+03,2.678701e-13,9.034494e-16
3.594758e+03,2.673274e-13,7.472917e-16
3.597507e+03,2.631663e-13,7.401158e-16
3.600255e+03,2.616216e-13,7.387360e-16
3.603004e+03,2.619147e-13,7.388780e-16
3.605752e+03,2.554468e-13,8.340840e-16
3.608501e+03,2.566398e-13,7.304279e-16
3.611249e+03,2.544427e-13,7.259909e-16
3.613998e+03,2.531649e-13,7.227289e-16
3.616746e+03,2.495749e-13,7.190488e-16
3.619495e+03,2.479967e-13,7.145377e-16
3.622243e+03,2.448924e-13,7.087352e-16
3.624992e+03,2.422820e-13,7.063597e-16
3.627740e+03,2.404665e-13,7.008302e-16
3.630489e+03,2.381277e-13,6.957062e-16
3.633238e+03,2.315776e-13,6.861216e-16
3.635986e+03,2.275704e-13,6.743567e-16
3.638735e+03,2.234422e-13,6.680754e-16
3.641483e+03,2.191211e-13,6.585298e-16
3.644232e+03,2.142336e-13,6.530704e-16
3.646980e+03,2.066737e-13,6.391353e-16
3.649729e+03,1.979168e-13,6.247537e-16
3.652478e+03,1.902429e-13,6.097614e-16
3.655226e+03,1.854553e-13,6.041278e-16
3.657975e+03,1.769419e-13,5.878479e-16
3.660723e+03,1.674950e-13,5.697997e-16
3.663472e+03,1.603391e-13,5.570295e-16
3.666221e+03,1.536746e-13,5.439603e-16
3.668969e+03,1.476062e-13,5.333921e-16
3.671718e+03,1.409043e-13,5.197171e-16
3.674466e+03,1.374353e-13,5.143908e-16
3.677215e+03,1.311047e-13,5.047236e-16
3.679964e+03,1.271459e-13,5.046273e-16
3.682712e+03,1.209299e-13,4.771606e-16
3.685461e+03,1.174656e-13,5.723322e-16
3.688210e+03,1.146917e-13,4.638728e-16
3.690958e+03,1.135215e-13,4.605519e-16
3.693707e+03,1.105789e-13,4.572405e-16
3.696456e+03,1.085966e-13,4.476896e-16
3.699204e+03,1.065202e-13,4.438236e-16
3.701953e+03,1.357608e-13,5.597294e-16
3.704702e+03,1.027949e-13,4.332683e-16
3.707450e+03,1.004039e-13,4.252906e-16
3.710199e+03,1.005071e-13,4.240666e-16
3.712948e+03,9.995563e-14,4.216154e-16
3.715696e+03,9.724914e-14,4.166608e-16
3.718445e+03,9.710025e-14,4.143099e-16
3.721194e+03,9.989993e-14,4.196764e-16
3.723942e+03,1.016919e-13,4.223814e-16
3.726691e+03,1.023396e-13,4.217923e-16
3.729440e+03,1.032518e-13,4.225592e-16
3.732188e+03,1.051636e-13,4.274208e-16
3.734937e+03,1.073042e-13,4.294308e-16
3.737686e+03,1.103619e-13,4.324263e-16
3.740435e+03,1.117432e-13,4.348161e-16
3.743183e+03,1.150541e-13,4.390741e-16
3.745932e+03,1.196800e-13,4.486355e-16
3.748681e+03,1.224411e-13,4.523311e-16
3.751429e+03,1.256986e-13,4.554074e-16
3.754178e+03,1.273366e-13,4.592263e-16
3.756927e+03,1.274134e-13,4.590360e-16
3.759676e+03,1.284701e-13,4.560891e-16
3.762424e+03,1.282386e-13,4.571668e-16
3.765173e+03,1.312257e-13,4.596431e-16
3.767922e+03,1.309861e-13,5.127879e-16
3.770671e+03,1.329079e-13,5.123991e-16
3.773419e+03,1.356590e-13,4.679133e-16
3.776168e+03,1.369370e-13,4.634488e-16
3.778917e+03,1.393336e-13,4.663625e-16
3.781666e+03,1.441097e-13,4.723884e-16
3.784414e+03,1.444290e-13,4.746452e-16
3.787163e+03,1.453373e-13,4.825555e-16
3.789912e+03,1.462251e-13,4.738909e-16
3.792661e+03,1.492525e-13,4.753432e-16
3.795409e+03,1.503273e-13,4.759567e-16
3.798158e+03,1.522059e-13,4.771048e-16
3.800907e+03,1.578793e-13,4.855881e-16
3.803656e+03,1.594553e-13,4.855588e-16
3.806404e+03,1.618990e-13,4.884298e-16
3.809153e+03,1.642299e-13,6.008781e-16
3.811902e+03,1.681235e-13,6.358774e-16
3.814651e+03,1.681279e-13,6.789380e-16
3.817399e+03,1.770062e-13,5.054288e-16
3.820148e+03,1.775259e-13,6.528663e-16
3.822897e+03,1.860211e-13,5.145174e-16
3.825646e+03,1.908248e-13,5.206927e-16
3.828394e+03,1.960241e-13,5.266922e-16
3.831143e+03,1.992305e-13,6.494771e-16
3.833892e+03,2.087270e-13,5.414271e-16
3.836641e+03,2.127218e-13,5.433687e-16
3.839390e+03,2.145292e-13,5.434587e-16
3.842138e+03,2.151636e-13,5.418584e-16
3.844887e+03,2.176223e-13,5.458942e-16
3.847636e+03,2.175486e-13,5.439637e-16
3.850385e+03,2.198473e-13,5.444733e-16
3.853133e+03,2.222958e-13,6.174139e-16
3.855882e+03,2.213324e-13,5.411054e-16
3.858631e+03,2.247865e-13,5.448755e-16
3.861380e+03,2.273167e-13,5.492854e-16
3.864128e+03,2.308250e-13,5.543270e-16
3.866877e+03,2.271838e-13,5.440706e-16
3.869626e+03,2.294817e-13,6.101511e-16
3.872375e+03,2.332582e-13,5.724195e-16
3.875124e+03,2.349458e-13,5.492895e-16
3.877872e+03,2.341869e-13,5.480434e-16
3.880621e+03,2.354736e-13,5.481331e-16
3.883370e+03,2.355898e-13,5.461380e-16
3.886119e+03,2.378469e-13,6.139794e-16
3.888867e+03,2.375074e-13,6.109291e-16
3.891616e+03,2.402957e-13,5.473204e-16
3.894365e+03,2.394090e-13,5.438036e-16
3.897114e+03,2.416941e-13,5.462196e-16
