wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.790528e+03,2.971967e-16,1.562618e-16
1.792073e+03,2.798406e-17,1.387554e-16
1.793617e+03,2.492353e-16,1.536541e-16
1.795162e+03,3.720852e-16,1.560867e-16
1.796706e+03,9.166733e-17,1.416173e-16
1.798251e+03,5.199910e-17,1.385035e-16
1.799796e+03,1.564224e-16,1.403795e-16
1.801340e+03,4.554587e-16,1.570804e-16
1.802885e+03,4.398213e-17,1.334229e-16
1.804430e+03,9.022638e-17,1.361229e-16
1.805974e+03,4.758800e-17,1.318474e-16
1.807519e+03,-3.583270e-17,1.255270e-16
1.809064e+03,1.014697e-16,1.329174e-16
1.810609e+03,4.024029e-16,1.510541e-16
1.812153e+03,2.715751e-16,1.408831e-16
1.813698e+03,4.423665e-17,1.271530e-16
1.815243e+03,2.685498e-16,1.390082e-16
1.816788e+03,3.204122e-16,1.423345e-16
1.818332e+03,-9.447705e-17,1.174578e-16
1.819877e+03,1.275783e-16,1.272456e-16
1.821422e+03,2.774719e-16,1.366160e-16
1.822967e+03,2.736198e-16,1.329123e-16
1.824512e+03,1.112658e-16,1.263630e-16
1.826056e+03,2.640527e-16,1.318919e-16
1.827601e+03,2.010536e-16,1.276491e-16
1.829146e+03,2.894169e-16,1.321072e-16
1.830691e+03,2.859082e-16,1.297870e-16
1.832236e+03,1.736362e-16,1.264843e-16
1.833781e+03,1.946247e-16,1.247670e-16
1.835325e+03,3.120285e-16,1.286806e-16
1.836870e+03,8.620268e-17,1.186440e-16
1.838415e+03,3.779933e-16,1.318741e-16
1.839960e+03,3.781380e-16,1.293377e-16
1.841505e+03,2.098280e-16,1.249531e-16
1.843050e+03,2.743529e-16,1.235448e-16
1.844595e+03,2.429606e-16,1.216750e-16
1.846140e+03,1.146453e-16,1.142133e-16
1.847685e+03,1.915681e-16,1.191606e-16
1.849230e+03,3.129178e-16,1.234494e-16
1.850775e+03,-1.116268e-17,1.059645e-16
1.852320e+03,2.950651e-16,1.211463e-16
1.853865e+03,2.014059e-16,1.161771e-16
1.855409e+03,3.177195e-16,1.228481e-16
1.856954e+03,3.533917e-16,1.219021e-16
1.858499e+03,1.114343e-16,1.079975e-16
1.860044e+03,3.122595e-16,1.204509e-16
1.861590e+03,3.095171e-16,1.186148e-16
1.863135e+03,2.270919e-16,1.153635e-16
1.864680e+03,2.375399e-16,1.138250e-16
1.866225e+03,2.793964e-16,1.140163e-16
1.867770e+03,4.620967e-16,1.231702e-16
1.869315e+03,1.943089e-16,1.119900e-16
1.870860e+03,2.444677e-16,1.127572e-16
1.872405e+03,2.680618e-16,1.134325e-16
1.873950e+03,2.634862e-16,1.112464e-16
1.875495e+03,1.853024e-16,1.083801e-16
1.877040e+03,3.574477e-16,1.154740e-16
1.878585e+03,5.957309e-16,1.249378e-16
1.880130e+03,5.522266e-16,1.248496e-16
1.881676e+03,3.639075e-16,1.148185e-16
1.883221e+03,2.675158e-16,1.095130e-16
1.884766e+03,4.338857e-16,1.164047e-16
1.886311e+03,3.510146e-16,1.125902e-16
1.887856e+03,4.066283e-16,1.157851e-16
1.889401e+03,4.436218e-16,1.150134e-16
1.890947e+03,4.995705e-16,1.189432e-16
1.892492e+03,4.805335e-16,1.172525e-16
1.894037e+03,3.302455e-16,1.090098e-16
1.895582e+03,4.562113e-16,1.155436e-16
1.897127e+03,3.914103e-16,1.128461e-16
1.898673e+03,5.753368e-16,1.181451e-16
1.900218e+03,2.444529e-16,1.042144e-16
1.901763e+03,3.149384e-16,1.049883e-16
1.903308e+03,4.053065e-16,1.098317e-16
1.904854e+03,3.586282e-16,1.079786e-16
1.906399e+03,3.343731e-16,1.044571e-16
1.907944e+03,4.447367e-16,1.115813e-16
1.909489e+03,5.338661e-16,1.136794e-16
1.911035e+03,1.923231e-16,9.683267e-17
1.912580e+03,3.247047e-16,1.030391e-16
1.914125e+03,3.488017e-16,1.031992e-16
1.915671e+03,3.468804e-16,1.039853e-16
1.917216e+03,3.267424e-16,1.007996e-16
1.918761e+03,2.285285e-16,9.688348e-17
1.920307e+03,2.041196e-16,9.558564e-17
1.921852e+03,4.650911e-16,1.083653e-16
1.923397e+03,4.901405e-16,1.081108e-16
1.924943e+03,3.431252e-16,9.950332e-17
1.926488e+03,4.424527e-16,1.063418e-16
1.928034e+03,2.076766e-16,9.224948e-17
1.929579e+03,2.394161e-16,9.530260e-17
1.931124e+03,4.648627e-16,1.051398e-16
1.932670e+03,3.967625e-16,1.005676e-16
1.934215e+03,3.437074e-16,9.818770e-17
1.935761e+03,2.763826e-16,9.383005e-17
1.937306e+03,2.863248e-16,9.585512e-17
1.938852e+03,3.217013e-16,9.585788e-17
1.940397e+03,4.711659e-16,1.033110e-16
1.941943e+03,2.022150e-16,8.868926e-17
1.943488e+03,1.830583e-16,8.880252e-17
1.945034e+03,2.697448e-16,9.081263e-17
1.946579e+03,2.737786e-16,9.358764e-17
1.948125e+03,4.114450e-16,9.789850e-17
1.949670e+03,4.775481e-16,1.013637e-16
1.951216e+03,2.376062e-16,8.939005e-17
1.952761e+03,3.318447e-16,9.310114e-17
1.954307e+03,4.036317e-16,9.719975e-17
1.955852e+03,4.629364e-16,9.840270e-17
1.957398e+03,3.216079e-16,9.127671e-17
1.958943e+03,4.375088e-16,9.722223e-17
1.960489e+03,2.699092e-16,8.896327e-17
1.962035e+03,3.446606e-16,9.232273e-17
1.963580e+03,1.735470e-16,8.200631e-17
1.965126e+03,3.598095e-16,9.287045e-17
1.966672e+03,5.021933e-16,9.869605e-17
1.968217e+03,3.269810e-16,9.043774e-17
1.969763e+03,1.266405e-16,8.003398e-17
1.971308e+03,2.620736e-16,8.591372e-17
1.972854e+03,4.348499e-16,9.347568e-17
1.974400e+03,2.906792e-16,8.750345e-17
1.975945e+03,3.626663e-16,9.003857e-17
1.977491e+03,3.914998e-16,9.047421e-17
1.979037e+03,3.335998e-16,8.965304e-17
1.980582e+03,3.587751e-16,8.935945e-17
1.982128e+03,4.412219e-16,9.220875e-17
1.983674e+03,4.215488e-16,9.181749e-17
1.985220e+03,2.919646e-16,8.454566e-17
1.986765e+03,3.853062e-16,8.907898e-17
1.988311e+03,3.784173e-16,8.768103e-17
1.989857e+03,3.761476e-16,8.739679e-17
1.991403e+03,2.171905e-16,7.991809e-17
1.992948e+03,4.788517e-16,9.199998e-17
1.994494e+03,4.281436e-16,8.899087e-17
1.996040e+03,4.429596e-16,9.090278e-17
1.997586e+03,3.610379e-16,8.410402e-17
1.999132e+03,4.622045e-16,8.948388e-17
2.000677e+03,4.283218e-16,8.807993e-17
2.002223e+03,3.143378e-16,8.052838e-17
2.003769e+03,3.361000e-16,8.311232e-17
2.005315e+03,3.012243e-16,7.942042e-17
2.006861e+03,4.006485e-16,8.531526e-17
2.008407e+03,3.673232e-16,8.295927e-17
2.009953e+03,4.211878e-16,8.435640e-17
2.011498e+03,3.914253e-16,8.372798e-17
2.013044e+03,4.519060e-16,8.560895e-17
2.014590e+03,4.763263e-16,8.726922e-17
2.016136e+03,2.509007e-16,7.547623e-17
2.017682e+03,4.828528e-16,8.578220e-17
2.019228e+03,5.061331e-16,8.586669e-17
2.020774e+03,3.760094e-16,8.081852e-17
2.022320e+03,3.771853e-16,8.046621e-17
2.023866e+03,4.693407e-16,8.393276e-17
2.025412e+03,4.341681e-16,8.094930e-17
2.026958e+03,3.114953e-16,7.626216e-17
2.028504e+03,4.281054e-16,8.201702e-17
2.030050e+03,3.846696e-16,7.882505e-17
2.031596e+03,4.275320e-16,8.144224e-17
2.033142e+03,3.746507e-16,7.650257e-17
2.034688e+03,2.990457e-16,7.456798e-17
2.036234e+03,3.772854e-16,7.734352e-17
2.037780e+03,2.972728e-16,7.302080e-17
2.039326e+03,2.839050e-16,7.343186e-17
2.040872e+03,3.034731e-16,7.144424e-17
2.042418e+03,3.007762e-16,7.345396e-17
2.043964e+03,2.738247e-16,7.121623e-17
2.045510e+03,2.674451e-16,6.995331e-17
2.047056e+03,2.959663e-16,7.105282e-17
2.048602e+03,3.554059e-16,7.417172e-17
2.050148e+03,2.992571e-16,7.117051e-17
2.051694e+03,3.177923e-16,7.129656e-17
2.053240e+03,3.675298e-16,7.434165e-17
2.054787e+03,3.171109e-16,7.112004e-17
2.056333e+03,2.165910e-16,6.642617e-17
2.057879e+03,2.594592e-16,6.809988e-17
2.059425e+03,2.448370e-16,6.684936e-17
2.060971e+03,3.155717e-16,7.029274e-17
2.062517e+03,2.396219e-16,6.562297e-17
2.064064e+03,3.088663e-16,6.959068e-17
2.065610e+03,3.191992e-16,7.017973e-17
2.067156e+03,2.720398e-16,6.696497e-17
2.068702e+03,3.375829e-16,7.002282e-17
2.070248e+03,2.060814e-16,6.424155e-17
2.071795e+03,2.676875e-16,6.638793e-17
2.073341e+03,1.366346e-16,5.934390e-17
2.074887e+03,3.249772e-16,6.930988e-17
2.076433e+03,2.777900e-16,6.554823e-17
2.077980e+03,1.500476e-16,5.944461e-17
2.079526e+03,3.749546e-16,7.108314e-17
2.081072e+03,2.653075e-16,6.410764e-17
2.082618e+03,3.719193e-16,7.031676e-17
2.084165e+03,2.541457e-16,6.308640e-17
2.085711e+03,3.025690e-16,6.566092e-17
2.087257e+03,3.723982e-16,6.833751e-17
2.088804e+03,2.164955e-16,6.042776e-17
2.090350e+03,2.675889e-16,6.382514e-17
2.091896e+03,2.560038e-16,6.243220e-17
2.093443e+03,2.630886e-16,6.256733e-17
2.094989e+03,3.375752e-16,6.617061e-17
2.096535e+03,2.778925e-16,6.222294e-17
2.098082e+03,2.739795e-16,6.190018e-17
2.099628e+03,2.292978e-16,5.941075e-17
2.101175e+03,3.614432e-16,6.519853e-17
2.102721e+03,2.374163e-16,6.016759e-17
2.104267e+03,2.747082e-16,6.139398e-17
2.105814e+03,2.049396e-16,5.795180e-17
2.107360e+03,3.087734e-16,6.230625e-17
2.108907e+03,2.507824e-16,5.895844e-17
2.110453e+03,1.625178e-16,5.487685e-17
2.112000e+03,1.960669e-16,5.655997e-17
2.113546e+03,2.272161e-16,5.797659e-17
2.115093e+03,2.806443e-16,5.958643e-17
2.116639e+03,2.213896e-16,5.704008e-17
2.118185e+03,2.371002e-16,5.755038e-17
2.119732e+03,3.458786e-16,6.212248e-17
2.121278e+03,2.285200e-16,5.728572e-17
2.122825e+03,2.078736e-16,5.534417e-17
2.124372e+03,1.550802e-16,5.235287e-17
2.125918e+03,2.296330e-16,5.671498e-17
2.127465e+03,3.046784e-16,5.894060e-17
2.129011e+03,2.142507e-16,5.585792e-17
2.130558e+03,2.886683e-16,5.791768e-17
2.132104e+03,2.337863e-16,5.577707e-17
2.133651e+03,1.429548e-16,5.154004e-17
2.135197e+03,2.508738e-16,5.591751e-17
2.136744e+03,3.176684e-16,6.036174e-17
2.138291e+03,2.605659e-16,5.610681e-17
2.139837e+03,2.699975e-16,5.688876e-17
2.141384e+03,2.066291e-16,5.322087e-17
2.142931e+03,2.373763e-16,5.484186e-17
2.144477e+03,1.963616e-16,5.306862e-17
2.146024e+03,2.921048e-16,5.642838e-17
2.147571e+03,3.060022e-16,5.829641e-17
2.149117e+03,3.951303e-16,6.170602e-17
2.150664e+03,1.701079e-16,5.039194e-17
2.152211e+03,2.210327e-16,5.358477e-17
2.153757e+03,3.250397e-16,5.725444e-17
2.155304e+03,2.741215e-16,5.524987e-17
2.156851e+03,1.863507e-16,5.131160e-17
2.158397e+03,2.305266e-16,5.302349e-17
2.159944e+03,2.805405e-16,5.515084e-17
2.161491e+03,3.312052e-16,5.735826e-17
2.163038e+03,2.487139e-16,5.327929e-17
2.164584e+03,2.250715e-16,5.195475e-17
2.166131e+03,3.294581e-16,5.722054e-17
2.167678e+03,1.261398e-16,4.702495e-17
2.169225e+03,2.613250e-16,5.383777e-17
2.170772e+03,2.617451e-16,5.321876e-17
2.172318e+03,2.420388e-16,5.215723e-17
2.173865e+03,2.511230e-16,5.220873e-17
2.175412e+03,1.607570e-16,4.785554e-17
2.176959e+03,2.391007e-16,5.212323e-17
2.178506e+03,2.117005e-16,5.017684e-17
2.180052e+03,1.936528e-16,4.965192e-17
2.181599e+03,2.438423e-16,5.148287e-17
2.183146e+03,1.598599e-16,4.660310e-17
2.184693e+03,3.016932e-16,5.461465e-17
2.186240e+03,1.888329e-16,4.786706e-17
2.187787e+03,1.787342e-16,4.712922e-17
2.189334e+03,3.292710e-16,5.524918e-17
2.190881e+03,1.423369e-16,4.527452e-17
2.192428e+03,1.080845e-16,4.432277e-17
2.193975e+03,1.687788e-16,4.714420e-17
2.195521e+03,2.331323e-16,4.913705e-17
2.197068e+03,1.634182e-16,4.677225e-17
2.198615e+03,1.689307e-16,4.667887e-17
2.200162e+03,2.786921e-16,5.136813e-17
2.201709e+03,2.687264e-16,5.143636e-17
2.203256e+03,1.700834e-16,4.604344e-17
2.204803e+03,5.606156e-17,4.009556e-17
2.206350e+03,1.985335e-16,4.743194e-17
