wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.889112e+03,1.177888e-13,2.282076e-14
2.891857e+03,1.241791e-13,1.789733e-14
2.894602e+03,1.654618e-13,1.626462e-14
2.897347e+03,1.817957e-13,1.446171e-14
2.900091e+03,2.179315e-13,1.365061e-14
2.902836e+03,2.509997e-13,1.301159e-14
2.905581e+03,2.814020e-13,1.251598e-14
2.908326e+03,2.981365e-13,1.179101e-14
2.911071e+03,3.255869e-13,1.213380e-14
2.913816e+03,3.018020e-13,1.028415e-14
2.916561e+03,3.220362e-13,9.818603e-15
2.919306e+03,3.013845e-13,8.871620e-15
2.922051e+03,3.178983e-13,8.535733e-15
2.924796e+03,2.954639e-13,7.671029e-15
2.927541e+03,3.180399e-13,7.438357e-15
2.930286e+03,3.206266e-13,6.861764e-15
2.933031e+03,3.202629e-13,6.461637e-15
2.935776e+03,3.289933e-13,6.075083e-15
2.938522e+03,2.692595e-13,6.414645e-15
2.941267e+03,3.267362e-13,5.178426e-15
2.944012e+03,3.265069e-13,4.872695e-15
2.946757e+03,3.439291e-13,4.707447e-15
2.949502e+03,3.434405e-13,4.448646e-15
2.952248e+03,3.560338e-13,4.291532e-15
2.954993e+03,3.606348e-13,4.110043e-15
2.957738e+03,3.793195e-13,4.017706e-15
2.960484e+03,3.861137e-13,3.940897e-15
2.963229e+03,3.977941e-13,3.814797e-15
2.965974e+03,4.114705e-13,3.763623e-15
2.968720e+03,4.128065e-13,3.675894e-15
2.971465e+03,4.104406e-13,3.566682e-15
2.974211e+03,4.116146e-13,3.501484e-15
2.976956e+03,4.060288e-13,3.428317e-15
2.979701e+03,4.063604e-13,3.376216e-15
2.982447e+03,3.964666e-13,3.302516e-15
2.985192e+03,3.918251e-13,3.250194e-15
2.987938e+03,3.702165e-13,3.272552e-15
2.990684e+03,3.757797e-13,3.146837e-15
2.993429e+03,3.728798e-13,3.115339e-15
2.996175e+03,3.559336e-13,3.021626e-15
2.998920e+03,3.518864e-13,2.973990e-15
3.001666e+03,3.479526e-13,2.933496e-15
3.004412e+03,3.477234e-13,2.926320e-15
3.007157e+03,3.436361e-13,2.957298e-15
3.009903e+03,3.300796e-13,2.797847e-15
3.012649e+03,3.408410e-13,2.829526e-15
3.015394e+03,3.471034e-13,2.825472e-15
3.018140e+03,3.423399e-13,2.867173e-15
3.020886e+03,3.500447e-13,2.799448e-15
3.023632e+03,3.475917e-13,2.748595e-15
3.026378e+03,3.549124e-13,2.752838e-15
3.029123e+03,3.518145e-13,2.709724e-15
3.031869e+03,3.663854e-13,2.741090e-15
3.034615e+03,3.688080e-13,2.729490e-15
3.037361e+03,3.674297e-13,2.689034e-15
3.040107e+03,3.718590e-13,2.688714e-15
3.042853e+03,3.820178e-13,2.695708e-15
3.045599e+03,3.794830e-13,2.664540e-15
3.048345e+03,3.791157e-13,2.639637e-15
3.051091e+03,3.804319e-13,2.612066e-15
3.053837e+03,3.746057e-13,2.572446e-15
3.056583e+03,3.747180e-13,2.556557e-15
3.059329e+03,3.726739e-13,2.533692e-15
3.062075e+03,3.714571e-13,2.506139e-15
3.064821e+03,3.709764e-13,2.485386e-15
3.067567e+03,3.681175e-13,2.464484e-15
3.070313e+03,3.766448e-13,2.471272e-15
3.073059e+03,3.796862e-13,2.459254e-15
3.075805e+03,3.668252e-13,2.407807e-15
3.078552e+03,3.775594e-13,2.432285e-15
3.081298e+03,3.766556e-13,2.413002e-15
3.084044e+03,3.818806e-13,2.418346e-15
3.086790e+03,3.848668e-13,2.412593e-15
3.089536e+03,3.844188e-13,2.407118e-15
3.092283e+03,3.891875e-13,2.408789e-15
3.095029e+03,3.905564e-13,2.407202e-15
3.097775e+03,3.956546e-13,2.417045e-15
