wavelength_angstrom,flux_erg_s_cm2_angstrom,error
5.258082e+03,2.569939e-13,1.284525e-14
5.262950e+03,2.007352e-13,1.562344e-15
5.267819e+03,2.043296e-13,1.510244e-15
5.272688e+03,2.206601e-13,1.406842e-15
5.277557e+03,2.345210e-13,1.367713e-15
5.282426e+03,2.473951e-13,1.338879e-15
5.287295e+03,2.628004e-13,1.307921e-15
5.292164e+03,2.710356e-13,1.270317e-15
5.297033e+03,2.779076e-13,1.236753e-15
5.301902e+03,2.776239e-13,1.197781e-15
5.306771e+03,2.854053e-13,1.187506e-15
5.311640e+03,2.851293e-13,1.168631e-15
5.316510e+03,2.918848e-13,1.178075e-15
5.321379e+03,2.877591e-13,1.168511e-15
5.326249e+03,2.975287e-13,1.193408e-15
5.331118e+03,3.048526e-13,1.213394e-15
5.335988e+03,3.060606e-13,1.230073e-15
5.340857e+03,3.119373e-13,1.255829e-15
5.345727e+03,3.195038e-13,1.286903e-15
5.350597e+03,3.205815e-13,1.304801e-15
5.355466e+03,3.250730e-13,1.324914e-15
5.360336e+03,3.236581e-13,1.334513e-15
5.365206e+03,3.226531e-13,1.335751e-15
5.370076e+03,3.236162e-13,1.348868e-15
5.374946e+03,3.213182e-13,1.349162e-15
5.379816e+03,3.245216e-13,1.353216e-15
5.384686e+03,3.222500e-13,1.346962e-15
5.389557e+03,3.159239e-13,1.324791e-15
5.394427e+03,3.149833e-13,1.328671e-15
5.399297e+03,3.100798e-13,1.306907e-15
5.404168e+03,3.050175e-13,1.283391e-15
5.409038e+03,2.998153e-13,1.263425e-15
5.413908e+03,2.973454e-13,1.245075e-15
5.418779e+03,2.930761e-13,1.225557e-15
5.423650e+03,2.837487e-13,1.192836e-15
5.428520e+03,2.792726e-13,1.168775e-15
5.433391e+03,2.687560e-13,1.131229e-15
5.438262e+03,2.630744e-13,1.107055e-15
5.443133e+03,2.561213e-13,1.079662e-15
5.448003e+03,2.506660e-13,1.059207e-15
5.452874e+03,2.535029e-13,1.059345e-15
5.457745e+03,2.496528e-13,1.035354e-15
5.462616e+03,2.476767e-13,1.019655e-15
5.467487e+03,2.504457e-13,1.021141e-15
5.472359e+03,2.528806e-13,1.014887e-15
5.477230e+03,2.629967e-13,1.029419e-15
5.482101e+03,2.606015e-13,1.020126e-15
5.486972e+03,2.691444e-13,1.027887e-15
5.491844e+03,2.827124e-13,1.052031e-15
5.496715e+03,2.853734e-13,1.055048e-15
5.501587e+03,2.960263e-13,1.070676e-15
5.506458e+03,2.942878e-13,1.155405e-15
5.511330e+03,3.059419e-13,1.087626e-15
5.516201e+03,3.150489e-13,1.103265e-15
5.521073e+03,3.230811e-13,1.118168e-15
5.525945e+03,3.292378e-13,1.121646e-15
5.530817e+03,3.320739e-13,1.124950e-15
5.535689e+03,3.309408e-13,1.120540e-15
5.540560e+03,3.311389e-13,1.121921e-15
5.545432e+03,3.349844e-13,1.131407e-15
5.550304e+03,3.331650e-13,1.126837e-15
5.555177e+03,3.299755e-13,1.120628e-15
5.560049e+03,3.264355e-13,1.112034e-15
5.564921e+03,3.280924e-13,1.111809e-15
5.569793e+03,3.264680e-13,1.108148e-15
5.574665e+03,3.249950e-13,1.105818e-15
5.579538e+03,3.269279e-13,1.106283e-15
5.584410e+03,3.292014e-13,1.105862e-15
5.589283e+03,3.330921e-13,1.114814e-15
5.594155e+03,3.335365e-13,1.114206e-15
5.599028e+03,3.389860e-13,1.121071e-15
5.603900e+03,3.394060e-13,1.120884e-15
5.608773e+03,3.373263e-13,1.113921e-15
5.613646e+03,3.374704e-13,1.110484e-15
5.618518e+03,3.384337e-13,1.108102e-15
5.623391e+03,3.395904e-13,1.105334e-15
5.628264e+03,3.361898e-13,1.134131e-15
5.633137e+03,3.362334e-13,1.178873e-15
5.638010e+03,3.417729e-13,1.103369e-15
5.642883e+03,3.377095e-13,1.095884e-15
5.647756e+03,3.379839e-13,1.088907e-15
5.652629e+03,3.349548e-13,1.081304e-15
5.657502e+03,3.325046e-13,1.075400e-15
5.662376e+03,3.331191e-13,1.072245e-15
5.667249e+03,3.323901e-13,1.071691e-15
5.672122e+03,3.330752e-13,1.149702e-15
5.676995e+03,3.363447e-13,1.078383e-15
5.681869e+03,3.352745e-13,1.074180e-15
5.686742e+03,3.355676e-13,1.069727e-15
5.691616e+03,3.367213e-13,1.073805e-15
5.696490e+03,3.292307e-13,1.137599e-15
5.701363e+03,3.260910e-13,1.049173e-15
5.706237e+03,3.240141e-13,1.126629e-15
5.711111e+03,3.185299e-13,1.036029e-15
5.715984e+03,3.155541e-13,1.029757e-15
5.720858e+03,3.145111e-13,1.025750e-15
5.725732e+03,3.081017e-13,1.012315e-15
5.730606e+03,3.066708e-13,1.014137e-15
5.735480e+03,2.992522e-13,9.990116e-16
5.740354e+03,2.967165e-13,9.910863e-16
5.745228e+03,2.936153e-13,9.932775e-16
5.750102e+03,2.895553e-13,1.050894e-15
5.754976e+03,2.848405e-13,9.664672e-16
5.759851e+03,2.830749e-13,9.612205e-16
5.764725e+03,2.832184e-13,9.600429e-16
5.769599e+03,2.808603e-13,9.540655e-16
5.774474e+03,2.807057e-13,9.530035e-16
5.779348e+03,2.765991e-13,9.420532e-16
5.784222e+03,2.764742e-13,9.418682e-16
5.789097e+03,2.744349e-13,9.331250e-16
5.793971e+03,2.769723e-13,9.424563e-16
5.798846e+03,2.756406e-13,9.366545e-16
5.803721e+03,2.803358e-13,9.435333e-16
5.808595e+03,2.814756e-13,9.439067e-16
5.813470e+03,2.845869e-13,9.477725e-16
5.818345e+03,2.852538e-13,9.470937e-16
5.823220e+03,2.853332e-13,9.499266e-16
5.828095e+03,2.863208e-13,9.469379e-16
5.832970e+03,2.886115e-13,9.497867e-16
5.837845e+03,2.898475e-13,9.486744e-16
5.842720e+03,2.874132e-13,1.015594e-15
5.847595e+03,2.922338e-13,9.539333e-16
5.852470e+03,2.887817e-13,9.423822e-16
5.857345e+03,2.894245e-13,9.466727e-16
5.862220e+03,2.912181e-13,9.484680e-16
5.867096e+03,2.926316e-13,9.490301e-16
5.871971e+03,2.955017e-13,9.534949e-16
5.876846e+03,2.940978e-13,1.020323e-15
5.881722e+03,3.001884e-13,9.693146e-16
5.886597e+03,3.009302e-13,9.645345e-16
5.891473e+03,3.000209e-13,9.641261e-16
5.896348e+03,2.994875e-13,9.660770e-16
5.901224e+03,3.023292e-13,9.654474e-16
5.906099e+03,3.009062e-13,9.657363e-16
5.910975e+03,3.026865e-13,9.650772e-16
5.915851e+03,3.007608e-13,9.621192e-16
5.920727e+03,3.032831e-13,9.683269e-16
5.925602e+03,3.048975e-13,9.717493e-16
5.930478e+03,3.057146e-13,9.734059e-16
5.935354e+03,3.019624e-13,9.662036e-16
5.940230e+03,3.052101e-13,9.754130e-16
5.945106e+03,3.041649e-13,9.736281e-16
5.949982e+03,3.054215e-13,9.755302e-16
5.954858e+03,3.026767e-13,9.675940e-16
5.959734e+03,3.023482e-13,9.672859e-16
5.964610e+03,3.006930e-13,9.653886e-16
5.969487e+03,3.014658e-13,9.692270e-16
5.974363e+03,2.998997e-13,9.629899e-16
5.979239e+03,2.980490e-13,9.624136e-16
5.984116e+03,2.950743e-13,9.555312e-16
5.988992e+03,2.975059e-13,9.604427e-16
5.993868e+03,2.926554e-13,9.532295e-16
5.998745e+03,2.900395e-13,9.494919e-16
6.003621e+03,2.852885e-13,9.366707e-16
6.008498e+03,2.842704e-13,9.344755e-16
6.013375e+03,2.868933e-13,9.405933e-16
6.018251e+03,2.817759e-13,9.297613e-16
6.023128e+03,2.793182e-13,9.241956e-16
6.028005e+03,2.737344e-13,9.118193e-16
6.032881e+03,2.684033e-13,8.993732e-16
6.037758e+03,2.650888e-13,8.954230e-16
6.042635e+03,2.595487e-13,8.890023e-16
6.047512e+03,2.536989e-13,8.708764e-16
6.052389e+03,2.439616e-13,8.562454e-16
6.057266e+03,2.362457e-13,8.401565e-16
6.062143e+03,2.222736e-13,8.192775e-16
6.067020e+03,2.140141e-13,7.933004e-16
6.071897e+03,2.031088e-13,7.776883e-16
6.076774e+03,1.910215e-13,7.487499e-16
6.081651e+03,1.816427e-13,7.297071e-16
6.086529e+03,1.687753e-13,7.287627e-16
6.091406e+03,1.610465e-13,6.821001e-16
6.096283e+03,1.502539e-13,6.566393e-16
6.101161e+03,1.413206e-13,6.353070e-16
6.106038e+03,1.382190e-13,6.289213e-16
6.110915e+03,1.298996e-13,6.085726e-16
6.115793e+03,1.245530e-13,5.976166e-16
6.120670e+03,1.197864e-13,5.834123e-16
6.125548e+03,1.165929e-13,5.746325e-16
6.130426e+03,1.131243e-13,5.645126e-16
6.135303e+03,1.121132e-13,5.606169e-16
6.140181e+03,1.116341e-13,5.772415e-16
6.145059e+03,1.130200e-13,5.638305e-16
6.149936e+03,1.139045e-13,5.651764e-16
6.154814e+03,1.179392e-13,5.754932e-16
6.159692e+03,1.194403e-13,5.795728e-16
6.164570e+03,1.244536e-13,5.919412e-16
6.169448e+03,1.294599e-13,6.018416e-16
6.174326e+03,1.356855e-13,6.164878e-16
6.179204e+03,1.417798e-13,6.300412e-16
6.184082e+03,1.487471e-13,6.452606e-16
6.188960e+03,1.563153e-13,6.606246e-16
6.193838e+03,1.637646e-13,6.746437e-16
6.198716e+03,1.715347e-13,6.905238e-16
6.203594e+03,1.815059e-13,7.121701e-16
6.208473e+03,1.884357e-13,7.242968e-16
6.213351e+03,1.955324e-13,7.380987e-16
6.218229e+03,2.003412e-13,7.499195e-16
6.223108e+03,2.087189e-13,7.653097e-16
6.227986e+03,2.139318e-13,7.808580e-16
6.232864e+03,2.175711e-13,7.803826e-16
6.237743e+03,2.242456e-13,7.945769e-16
6.242621e+03,2.301978e-13,8.037563e-16
6.247500e+03,2.345347e-13,8.152884e-16
6.252378e+03,2.392620e-13,8.189067e-16
6.257257e+03,2.452732e-13,8.290120e-16
6.262136e+03,2.511426e-13,8.409941e-16
