wavelength_angstrom,flux_erg_s_cm2_angstrom,error
5.266706e+03,4.038769e-13,1.970641e-14
5.271576e+03,3.047439e-13,1.770898e-15
5.276447e+03,3.069683e-13,1.665327e-15
5.281317e+03,3.113161e-13,1.588035e-15
5.286187e+03,3.071796e-13,1.697359e-15
5.291057e+03,3.165175e-13,1.459368e-15
5.295927e+03,3.108647e-13,1.388197e-15
5.300798e+03,3.106688e-13,1.337461e-15
5.305668e+03,3.162184e-13,1.321211e-15
5.310538e+03,3.063809e-13,1.278406e-15
5.315409e+03,3.072491e-13,1.438186e-15
5.320279e+03,3.072879e-13,1.263169e-15
5.325150e+03,3.093987e-13,1.387793e-15
5.330020e+03,3.065092e-13,1.278953e-15
5.334891e+03,3.097482e-13,1.304710e-15
5.339762e+03,3.143950e-13,1.438194e-15
5.344633e+03,3.153440e-13,1.388834e-15
5.349503e+03,3.157384e-13,1.613475e-15
5.354374e+03,3.273316e-13,1.391313e-15
5.359245e+03,3.389554e-13,1.431762e-15
5.364116e+03,3.439737e-13,1.450840e-15
5.368987e+03,3.510125e-13,1.478040e-15
5.373858e+03,3.491859e-13,1.484058e-15
5.378729e+03,3.593199e-13,1.501317e-15
5.383600e+03,3.528463e-13,1.623661e-15
5.388472e+03,3.617213e-13,1.501328e-15
5.393343e+03,3.556883e-13,1.483278e-15
5.398214e+03,3.575363e-13,1.478979e-15
5.403085e+03,3.517901e-13,1.508299e-15
5.407957e+03,3.479166e-13,1.615627e-15
5.412828e+03,3.443712e-13,1.416560e-15
5.417700e+03,3.379295e-13,1.385992e-15
5.422571e+03,3.294925e-13,1.480317e-15
5.427443e+03,3.241873e-13,1.499939e-15
5.432314e+03,3.151276e-13,1.303224e-15
5.437186e+03,3.135845e-13,1.391831e-15
5.442058e+03,3.002897e-13,1.240874e-15
5.446930e+03,2.933390e-13,1.209920e-15
5.451801e+03,2.838726e-13,1.278821e-15
5.456673e+03,2.727563e-13,1.144261e-15
5.461545e+03,2.651684e-13,1.113619e-15
5.466417e+03,2.612874e-13,1.198768e-15
5.471289e+03,2.555579e-13,1.169334e-15
5.476161e+03,2.553429e-13,1.067682e-15
5.481033e+03,2.572770e-13,1.064666e-15
5.485906e+03,2.581906e-13,1.062397e-15
5.490778e+03,2.641600e-13,1.070924e-15
5.495650e+03,2.711873e-13,1.359620e-15
5.500522e+03,2.857473e-13,1.200225e-15
