wavelength_angstrom,flux_erg_s_cm2_angstrom,error
5.899749e+03,2.947400e-13,1.017197e-15
5.904624e+03,2.917773e-13,1.011262e-15
5.909500e+03,2.919005e-13,1.010866e-15
5.914376e+03,2.899466e-13,1.010635e-15
5.919252e+03,2.836860e-13,9.991830e-16
5.924127e+03,2.812085e-13,9.950039e-16
5.929003e+03,2.759275e-13,9.847099e-16
5.933879e+03,2.751115e-13,9.847119e-16
5.938755e+03,2.757171e-13,9.875177e-16
5.943631e+03,2.688513e-13,9.729341e-16
5.948507e+03,2.667621e-13,9.707998e-16
5.953383e+03,2.672080e-13,9.710680e-16
5.958259e+03,2.611267e-13,9.677872e-16
5.963135e+03,2.584482e-13,9.659352e-16
5.968012e+03,2.586848e-13,9.580361e-16
5.972888e+03,2.543679e-13,9.462938e-16
5.977764e+03,2.519579e-13,9.414415e-16
5.982641e+03,2.511417e-13,9.412228e-16
5.987517e+03,2.508417e-13,9.429138e-16
5.992393e+03,2.466506e-13,9.337647e-16
5.997270e+03,2.428015e-13,9.241943e-16
6.002146e+03,2.371718e-13,9.100663e-16
6.007023e+03,2.382443e-13,9.114761e-16
6.011900e+03,2.360739e-13,9.077303e-16
6.016776e+03,2.367358e-13,9.084117e-16
6.021653e+03,2.353336e-13,9.053451e-16
6.026530e+03,2.331624e-13,9.000672e-16
6.031406e+03,2.308577e-13,9.484225e-16
6.036283e+03,2.331594e-13,8.948825e-16
6.041160e+03,2.303878e-13,8.903489e-16
6.046037e+03,2.282229e-13,8.843533e-16
6.050914e+03,2.282179e-13,8.828771e-16
6.055791e+03,2.279594e-13,8.811689e-16
6.060668e+03,2.238056e-13,8.714907e-16
6.065545e+03,2.172641e-13,8.572428e-16
6.070422e+03,2.092220e-13,8.361091e-16
6.075299e+03,1.967995e-13,8.108361e-16
6.080177e+03,1.863002e-13,7.882365e-16
6.085054e+03,1.730187e-13,7.553517e-16
6.089931e+03,1.618237e-13,7.304969e-16
6.094808e+03,1.471769e-13,6.951869e-16
6.099686e+03,1.344665e-13,6.631443e-16
6.104563e+03,1.279075e-13,6.457494e-16
6.109441e+03,1.175194e-13,6.180631e-16
6.114318e+03,1.092571e-13,5.970388e-16
6.119196e+03,1.045091e-13,5.825392e-16
6.124073e+03,9.826559e-14,5.629470e-16
6.128951e+03,9.403584e-14,5.499050e-16
6.133828e+03,9.045146e-14,5.403812e-16
6.138706e+03,8.805018e-14,5.308877e-16
6.143584e+03,8.563645e-14,5.241741e-16
6.148462e+03,8.367889e-14,5.225771e-16
6.153339e+03,8.492022e-14,5.294830e-16
6.158217e+03,8.280099e-14,5.133112e-16
6.163095e+03,8.417602e-14,5.181457e-16
6.167973e+03,8.667603e-14,5.250657e-16
6.172851e+03,9.058026e-14,5.362835e-16
6.177729e+03,9.360259e-14,5.461462e-16
6.182607e+03,9.538084e-14,5.497150e-16
6.187485e+03,1.002135e-13,5.648025e-16
6.192363e+03,1.048441e-13,5.776965e-16
6.197241e+03,1.102338e-13,5.905647e-16
6.202120e+03,1.187597e-13,6.145051e-16
6.206998e+03,1.257929e-13,6.319016e-16
6.211876e+03,1.345785e-13,6.544994e-16
6.216754e+03,1.408565e-13,6.699916e-16
6.221633e+03,1.484441e-13,6.859859e-16
6.226511e+03,1.569056e-13,7.053070e-16
6.231390e+03,1.652854e-13,7.254771e-16
6.236268e+03,1.715423e-13,7.400100e-16
6.241147e+03,1.769657e-13,7.527391e-16
6.246025e+03,1.836498e-13,7.673762e-16
6.250904e+03,1.869442e-13,7.781322e-16
6.255782e+03,1.935874e-13,7.890792e-16
6.260661e+03,1.969275e-13,7.919825e-16
6.265540e+03,1.994283e-13,7.968731e-16
6.270418e+03,2.062586e-13,8.115642e-16
6.275297e+03,2.069003e-13,8.115919e-16
6.280176e+03,2.089922e-13,8.154457e-16
6.285055e+03,2.133292e-13,8.235563e-16
6.289934e+03,2.154977e-13,8.281142e-16
6.294813e+03,2.175088e-13,8.335438e-16
6.299692e+03,2.196516e-13,8.391434e-16
6.304571e+03,2.178645e-13,8.334407e-16
6.309450e+03,2.190989e-13,8.372664e-16
6.314329e+03,2.195899e-13,8.385301e-16
6.319208e+03,2.147043e-13,8.282628e-16
6.324087e+03,2.156688e-13,8.296312e-16
6.328966e+03,2.155630e-13,8.292372e-16
6.333845e+03,2.158307e-13,8.273194e-16
6.338724e+03,2.155279e-13,8.268110e-16
6.343604e+03,2.207304e-13,8.381079e-16
6.348483e+03,2.189985e-13,8.271698e-16
6.353362e+03,2.197270e-13,8.265730e-16
6.358242e+03,2.211027e-13,8.258284e-16
6.363121e+03,2.189107e-13,8.485570e-16
6.368001e+03,2.190088e-13,8.178087e-16
6.372880e+03,2.180970e-13,8.157544e-16
6.377760e+03,2.155594e-13,8.062041e-16
6.382639e+03,2.177461e-13,8.126292e-16
6.387519e+03,2.177702e-13,8.138387e-16
6.392398e+03,2.161688e-13,8.096223e-16
6.397278e+03,2.148390e-13,8.052673e-16
6.402158e+03,2.147260e-13,8.033187e-16
6.407037e+03,2.129978e-13,8.110078e-16
6.411917e+03,2.161848e-13,8.072637e-16
6.416797e+03,2.148569e-13,8.016349e-16
6.421677e+03,2.152380e-13,8.041010e-16
6.426557e+03,2.164588e-13,8.033895e-16
6.431437e+03,2.131280e-13,7.974575e-16
6.436316e+03,2.135068e-13,7.981473e-16
6.441196e+03,2.127540e-13,7.970082e-16
6.446076e+03,2.111989e-13,7.913152e-16
6.450956e+03,2.116526e-13,7.925873e-16
6.455836e+03,2.113004e-13,7.913831e-16
6.460717e+03,2.094428e-13,7.871775e-16
6.465597e+03,2.103934e-13,7.910866e-16
