wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.842943e+03,4.882387e-15,1.716372e-15
1.844315e+03,1.389471e-14,1.837397e-15
1.845687e+03,1.348546e-14,1.753235e-15
1.847059e+03,1.823320e-14,2.122270e-15
1.848431e+03,1.624995e-14,2.030375e-15
1.849804e+03,1.221390e-14,2.137262e-15
1.851176e+03,1.445577e-14,2.198849e-15
1.852548e+03,1.493689e-14,1.911327e-15
1.853920e+03,1.104276e-14,1.602168e-15
1.855292e+03,1.519927e-14,2.180905e-15
1.856664e+03,1.386917e-14,1.693829e-15
1.858036e+03,1.030898e-14,1.573874e-15
1.859408e+03,1.243959e-14,1.718589e-15
1.860781e+03,1.702943e-14,1.802098e-15
1.862153e+03,1.605260e-14,1.684176e-15
1.863525e+03,1.434168e-14,1.596330e-15
1.864897e+03,1.780792e-14,1.648784e-15
1.866270e+03,1.511375e-14,1.755011e-15
1.867642e+03,1.161235e-14,1.525613e-15
1.869014e+03,1.557173e-14,1.597337e-15
1.870386e+03,1.715324e-14,1.640250e-15
1.871759e+03,1.524912e-14,1.595864e-15
1.873131e+03,1.351977e-14,1.538693e-15
1.874503e+03,1.307228e-14,1.517520e-15
1.875875e+03,1.478483e-14,1.552222e-15
1.877248e+03,1.174580e-14,1.464728e-15
1.878620e+03,1.383110e-14,1.503926e-15
1.879992e+03,1.655598e-14,1.569187e-15
1.881365e+03,1.503241e-14,1.788911e-15
1.882737e+03,1.612205e-14,1.532746e-15
1.884109e+03,1.684135e-14,1.549277e-15
1.885482e+03,1.269775e-14,1.455244e-15
1.886854e+03,1.324075e-14,1.469413e-15
1.888226e+03,1.505471e-14,1.461487e-15
1.889599e+03,1.264593e-14,1.425766e-15
1.890971e+03,1.299920e-14,1.430559e-15
1.892344e+03,1.772298e-14,1.634455e-15
1.893716e+03,3.353391e-14,6.545226e-15
1.895089e+03,1.364257e-14,1.375959e-15
1.896461e+03,1.180247e-14,1.430248e-15
1.897833e+03,1.504216e-14,1.679941e-15
1.899206e+03,1.453442e-14,1.395678e-15
1.900578e+03,1.491298e-14,1.446777e-15
1.901951e+03,1.493293e-14,1.377584e-15
1.903323e+03,1.568770e-14,1.380272e-15
1.904696e+03,1.256956e-14,1.329700e-15
1.906068e+03,1.275428e-14,1.311106e-15
1.907441e+03,1.763532e-14,1.424735e-15
1.908813e+03,1.263403e-14,1.314227e-15
