wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.888912e+03,7.408202e-14,4.103163e-14
2.891657e+03,2.569160e-13,3.315039e-14
2.894402e+03,1.545952e-14,2.645481e-14
2.897147e+03,6.836820e-14,2.383019e-14
2.899891e+03,5.075896e-14,2.065347e-14
2.902636e+03,1.048932e-13,1.991637e-14
2.905381e+03,1.086526e-13,1.829183e-14
2.908126e+03,9.016184e-14,1.629711e-14
2.910871e+03,6.902649e-14,1.449491e-14
2.913616e+03,9.969200e-14,1.352879e-14
2.916361e+03,6.877098e-14,1.189653e-14
2.919106e+03,8.757106e-14,1.116115e-14
2.921851e+03,8.510755e-14,1.017302e-14
2.924596e+03,8.976149e-14,9.166039e-15
2.927341e+03,8.616500e-14,8.322364e-15
2.930086e+03,9.417576e-14,8.285000e-15
2.932832e+03,1.107333e-13,7.357218e-15
2.935577e+03,2.924612e-13,1.428794e-14
2.938322e+03,9.152183e-14,5.693279e-15
2.941067e+03,1.032143e-13,5.424830e-15
2.943812e+03,8.986409e-14,5.362478e-15
2.946558e+03,9.410159e-14,4.786367e-15
2.949303e+03,9.673843e-14,4.301135e-15
2.952048e+03,1.011272e-13,4.055866e-15
2.954793e+03,1.087474e-13,3.940139e-15
2.957539e+03,1.069207e-13,3.773305e-15
2.960284e+03,1.115954e-13,3.596900e-15
2.963029e+03,1.171046e-13,3.505640e-15
2.965775e+03,1.161306e-13,3.376645e-15
2.968520e+03,1.122778e-13,3.218656e-15
2.971266e+03,1.145185e-13,3.168927e-15
2.974011e+03,1.121715e-13,3.065574e-15
2.976757e+03,1.058439e-13,2.919681e-15
2.979502e+03,1.136001e-13,3.077546e-15
2.982248e+03,1.126400e-13,2.927972e-15
2.984993e+03,1.143046e-13,3.285873e-15
2.987739e+03,1.094795e-13,2.828520e-15
2.990484e+03,1.045245e-13,2.747095e-15
2.993230e+03,1.100445e-13,2.795159e-15
2.995975e+03,1.023026e-13,2.682417e-15
2.998721e+03,9.774144e-14,2.620926e-15
3.001467e+03,1.012011e-13,2.635607e-15
3.004212e+03,9.686829e-14,2.574126e-15
3.006958e+03,9.771168e-14,3.069216e-15
3.009704e+03,9.209880e-14,2.480583e-15
