wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.843055e+03,1.655770e-14,3.628332e-15
1.844427e+03,2.607503e-14,3.807199e-15
1.845799e+03,2.422677e-14,3.224623e-15
1.847171e+03,2.618880e-14,3.437615e-15
1.848543e+03,2.528283e-14,3.653542e-15
1.849915e+03,2.257022e-14,3.303650e-15
1.851287e+03,2.020386e-14,3.432867e-15
1.852659e+03,1.775029e-14,3.819657e-15
1.854032e+03,2.480950e-14,3.173265e-15
1.855404e+03,2.066594e-14,4.846744e-15
1.856776e+03,2.082749e-14,3.303345e-15
1.858148e+03,1.990566e-14,2.952064e-15
1.859520e+03,1.954155e-14,2.887791e-15
1.860892e+03,2.905418e-14,3.192782e-15
1.862265e+03,2.568582e-14,3.281046e-15
1.863637e+03,2.251039e-14,3.329912e-15
1.865009e+03,1.567560e-14,2.750426e-15
1.866381e+03,2.566993e-14,3.039759e-15
1.867753e+03,3.288249e-14,3.125541e-15
1.869126e+03,2.770771e-14,2.990732e-15
1.870498e+03,2.810257e-14,3.163213e-15
1.871870e+03,2.674024e-14,3.183424e-15
1.873242e+03,2.270268e-14,2.816018e-15
1.874615e+03,2.380287e-14,3.067131e-15
1.875987e+03,2.558640e-14,4.103020e-15
1.877359e+03,2.638872e-14,2.931812e-15
1.878732e+03,2.799595e-14,3.786000e-15
1.880104e+03,2.868595e-14,2.936288e-15
1.881476e+03,3.245523e-14,3.017092e-15
1.882849e+03,3.095700e-14,7.095065e-15
1.884221e+03,2.742063e-14,3.087925e-15
1.885593e+03,3.713179e-14,3.068195e-15
1.886966e+03,2.847134e-14,2.958294e-15
1.888338e+03,2.802671e-14,3.103973e-15
1.889710e+03,3.144510e-14,2.856655e-15
1.891083e+03,3.364349e-14,2.908984e-15
1.892455e+03,3.574133e-14,2.970081e-15
1.893828e+03,2.788503e-14,2.931391e-15
1.895200e+03,3.289268e-14,2.966454e-15
1.896573e+03,2.979874e-14,2.740033e-15
1.897945e+03,3.293540e-14,2.829177e-15
1.899317e+03,2.968822e-14,2.761005e-15
1.900690e+03,3.162573e-14,2.745199e-15
1.902062e+03,3.389834e-14,2.806966e-15
1.903435e+03,2.609360e-14,2.683120e-15
1.904807e+03,3.486509e-14,2.837617e-15
1.906180e+03,3.261227e-14,2.723831e-15
1.907552e+03,3.509504e-14,2.785035e-15
1.908925e+03,3.241592e-14,2.674276e-15
1.910297e+03,3.364422e-14,2.723393e-15
1.911670e+03,3.225269e-14,2.660229e-15
1.913043e+03,2.439056e-14,2.840121e-15
1.914415e+03,2.824821e-14,2.637983e-15
1.915788e+03,2.833671e-14,2.956420e-15
1.917160e+03,3.149452e-14,2.596818e-15
1.918533e+03,2.909234e-14,2.623410e-15
1.919905e+03,2.656413e-14,2.480382e-15
1.921278e+03,2.934066e-14,2.497408e-15
1.922651e+03,2.517954e-14,2.446482e-15
1.924023e+03,3.108063e-14,2.539371e-15
1.925396e+03,2.673329e-14,2.644845e-15
1.926769e+03,2.931661e-14,2.643668e-15
1.928141e+03,2.208456e-14,2.305530e-15
1.929514e+03,2.768294e-14,2.406978e-15
1.930886e+03,2.523901e-14,2.550636e-15
1.932259e+03,1.286640e-13,1.135424e-14
1.933632e+03,2.458639e-14,2.645163e-15
1.935005e+03,2.292864e-14,2.514239e-15
1.936377e+03,2.554281e-14,2.273549e-15
1.937750e+03,2.345636e-14,2.274678e-15
1.939123e+03,2.388102e-14,2.636159e-15
1.940495e+03,2.893839e-14,2.349323e-15
1.941868e+03,1.966902e-14,2.354043e-15
1.943241e+03,2.294747e-14,3.241790e-15
1.944614e+03,2.672674e-14,2.253804e-15
1.945986e+03,2.551750e-14,2.260545e-15
