wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.888728e+03,8.668488e-14,8.309179e-15
2.891473e+03,6.940473e-14,6.051632e-15
2.894218e+03,8.391609e-14,5.439669e-15
2.896962e+03,8.834419e-14,4.902703e-15
2.899707e+03,1.028158e-13,4.696079e-15
2.902452e+03,1.071181e-13,4.607519e-15
2.905197e+03,1.036338e-13,4.177101e-15
2.907942e+03,1.122628e-13,3.939129e-15
2.910687e+03,1.061563e-13,3.765417e-15
2.913432e+03,1.149503e-13,3.576449e-15
2.916177e+03,1.031937e-13,4.101917e-15
2.918922e+03,1.066973e-13,3.907874e-15
2.921667e+03,1.018217e-13,3.568761e-15
2.924412e+03,9.694083e-14,3.166736e-15
2.927157e+03,9.913706e-14,2.386012e-15
2.929902e+03,9.322413e-14,2.523512e-15
2.932647e+03,9.708957e-14,2.117738e-15
2.935392e+03,3.058122e-13,5.726960e-15
2.938137e+03,9.663835e-14,1.757608e-15
2.940882e+03,9.677091e-14,1.648478e-15
2.943627e+03,9.361061e-14,1.531103e-15
2.946373e+03,1.020196e-13,1.627069e-15
2.949118e+03,1.002672e-13,1.413129e-15
2.951863e+03,1.059250e-13,1.363972e-15
2.954608e+03,1.083020e-13,1.326910e-15
2.957354e+03,1.132709e-13,1.314076e-15
2.960099e+03,1.164221e-13,1.248580e-15
2.962844e+03,1.176598e-13,1.205605e-15
2.965589e+03,1.216826e-13,1.192543e-15
2.968335e+03,1.245417e-13,1.167792e-15
2.971080e+03,1.270043e-13,1.156118e-15
2.973826e+03,1.224854e-13,1.110251e-15
2.976571e+03,1.252658e-13,1.097870e-15
2.979316e+03,1.251247e-13,1.081931e-15
2.982062e+03,1.270985e-13,1.085873e-15
2.984807e+03,1.229354e-13,1.235883e-15
2.987553e+03,1.237689e-13,1.048558e-15
2.990298e+03,1.228103e-13,1.035874e-15
2.993044e+03,1.223096e-13,1.032329e-15
2.995790e+03,1.195806e-13,1.007455e-15
2.998535e+03,1.204150e-13,1.009271e-15
3.001281e+03,1.197528e-13,9.963749e-16
3.004026e+03,1.203495e-13,9.953036e-16
3.006772e+03,1.166556e-13,1.169734e-15
3.009518e+03,1.155511e-13,9.626820e-16
3.012263e+03,1.190395e-13,9.668457e-16
3.015009e+03,1.185353e-13,9.581946e-16
3.017755e+03,1.180117e-13,9.459689e-16
3.020501e+03,1.165224e-13,9.321231e-16
3.023246e+03,1.168185e-13,9.278783e-16
3.025992e+03,1.164354e-13,9.150170e-16
3.028738e+03,1.187504e-13,9.170169e-16
3.031484e+03,1.186473e-13,9.049520e-16
3.034230e+03,1.191908e-13,8.932705e-16
3.036975e+03,1.218390e-13,8.971411e-16
3.039721e+03,1.226795e-13,8.905127e-16
3.042467e+03,1.234995e-13,8.977405e-16
3.045213e+03,1.271569e-13,8.925638e-16
3.047959e+03,1.291867e-13,8.911740e-16
3.050705e+03,1.314971e-13,8.915447e-16
3.053451e+03,1.322367e-13,8.871757e-16
3.056197e+03,1.326207e-13,8.798759e-16
3.058943e+03,1.347292e-13,8.986966e-16
3.061689e+03,1.346614e-13,8.761626e-16
3.064435e+03,1.377640e-13,8.773046e-16
3.067181e+03,1.364254e-13,8.740836e-16
3.069927e+03,1.356312e-13,1.049066e-15
3.072673e+03,1.386578e-13,8.624362e-16
