wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.901339e+03,6.651787e-13,2.791591e-14
2.904080e+03,3.591255e-13,1.930727e-14
2.906821e+03,3.797102e-13,1.887249e-14
2.909562e+03,4.522339e-13,1.794008e-14
2.912303e+03,3.140434e-13,1.509688e-14
2.915044e+03,2.964177e-13,1.474937e-14
2.917785e+03,5.052700e-13,1.507307e-14
2.920526e+03,1.253641e-12,1.258225e-14
2.923268e+03,1.138917e-12,1.124948e-14
2.926009e+03,3.568802e-13,9.907491e-15
2.928750e+03,3.526207e-13,1.051553e-14
2.931491e+03,2.940490e-13,8.940390e-15
2.934232e+03,3.441772e-13,9.008815e-15
2.936974e+03,3.224387e-13,8.312463e-15
2.939715e+03,3.418082e-13,8.006851e-15
2.942456e+03,3.321741e-13,7.239724e-15
2.945198e+03,3.274956e-13,6.838609e-15
2.947939e+03,3.189075e-13,6.356948e-15
2.950680e+03,3.264162e-13,6.304518e-15
2.953422e+03,3.494349e-13,6.031468e-15
2.956163e+03,3.265216e-13,5.595013e-15
2.958905e+03,3.420105e-13,5.496818e-15
2.961646e+03,3.326713e-13,5.243580e-15
2.964388e+03,3.492877e-13,5.177355e-15
2.967129e+03,3.183222e-13,4.816666e-15
2.969871e+03,3.393677e-13,4.847687e-15
2.972612e+03,3.303732e-13,4.684315e-15
2.975354e+03,3.483393e-13,4.795709e-15
2.978096e+03,3.209866e-13,4.618418e-15
2.980837e+03,3.230458e-13,4.414452e-15
2.983579e+03,3.002791e-13,4.216440e-15
2.986321e+03,2.757931e-13,4.317199e-15
2.989063e+03,2.842745e-13,4.025533e-15
2.991805e+03,2.728607e-13,3.915487e-15
2.994546e+03,2.709813e-13,3.864809e-15
2.997288e+03,2.846356e-13,3.942021e-15
3.000030e+03,2.742946e-13,3.837798e-15
3.002772e+03,2.677255e-13,3.864031e-15
3.005514e+03,2.641710e-13,3.727200e-15
3.008256e+03,2.423031e-13,3.553443e-15
3.010998e+03,2.530326e-13,3.603239e-15
3.013740e+03,2.512851e-13,3.887042e-15
3.016482e+03,2.574854e-13,3.572430e-15
3.019224e+03,2.461419e-13,3.550107e-15
3.021966e+03,2.565204e-13,3.508336e-15
3.024708e+03,2.382615e-13,3.429798e-15
3.027450e+03,2.480053e-13,3.387625e-15
3.030192e+03,2.600784e-13,3.443364e-15
3.032935e+03,2.561704e-13,3.386432e-15
3.035677e+03,2.570037e-13,3.358247e-15
3.038419e+03,2.581469e-13,3.333134e-15
3.041161e+03,2.542875e-13,3.277583e-15
3.043903e+03,2.518385e-13,3.248440e-15
3.046646e+03,2.533947e-13,3.242598e-15
3.049388e+03,2.580094e-13,3.220799e-15
3.052130e+03,2.376164e-13,3.077631e-15
3.054873e+03,2.440261e-13,3.077542e-15
3.057615e+03,2.288413e-13,2.954188e-15
3.060358e+03,2.209609e-13,2.875289e-15
3.063100e+03,2.393651e-13,2.976126e-15
3.065843e+03,2.332972e-13,2.934337e-15
3.068585e+03,2.458451e-13,2.987974e-15
3.071328e+03,2.216816e-13,2.801892e-15
3.074070e+03,2.249861e-13,2.799404e-15
3.076813e+03,2.286715e-13,2.821364e-15
3.079555e+03,2.233587e-13,2.763046e-15
3.082298e+03,2.234367e-13,2.782099e-15
3.085041e+03,2.228435e-13,2.738092e-15
3.087783e+03,2.193738e-13,2.709752e-15
3.090526e+03,2.153073e-13,2.673319e-15
3.093269e+03,2.329511e-13,2.762317e-15
3.096011e+03,2.221357e-13,2.695250e-15
3.098754e+03,2.407244e-13,2.799807e-15
3.101497e+03,2.377993e-13,2.776143e-15
3.104240e+03,2.453673e-13,2.807573e-15
3.106983e+03,2.513470e-13,2.975632e-15
3.109725e+03,2.481561e-13,2.831948e-15
3.112468e+03,2.506559e-13,2.820207e-15
3.115211e+03,2.618912e-13,2.867073e-15
3.117954e+03,2.505096e-13,2.788716e-15
3.120697e+03,2.654796e-13,2.875153e-15
3.123440e+03,2.703729e-13,2.891765e-15
3.126183e+03,2.891473e-13,3.009569e-15
3.128926e+03,2.912726e-13,2.988187e-15
3.131669e+03,3.117412e-13,3.088418e-15
3.134412e+03,2.937782e-13,2.985303e-15
3.137155e+03,3.137991e-13,3.078149e-15
3.139898e+03,3.037442e-13,3.045719e-15
3.142641e+03,3.249902e-13,3.119861e-15
3.145385e+03,3.376831e-13,3.163871e-15
3.148128e+03,3.377670e-13,3.155164e-15
3.150871e+03,3.380126e-13,3.144095e-15
3.153614e+03,3.452991e-13,3.161977e-15
3.156357e+03,3.476131e-13,3.185139e-15
3.159101e+03,3.665412e-13,3.244104e-15
3.161844e+03,3.748553e-13,3.273434e-15
3.164587e+03,3.833332e-13,3.287094e-15
3.167331e+03,3.926744e-13,3.328150e-15
3.170074e+03,3.875110e-13,3.291209e-15
3.172817e+03,4.001860e-13,3.335725e-15
3.175561e+03,4.009422e-13,3.326231e-15
3.178304e+03,4.076342e-13,3.334821e-15
3.181048e+03,4.115355e-13,3.349963e-15
3.183791e+03,4.081124e-13,3.310695e-15
3.186534e+03,4.096116e-13,3.298550e-15
3.189278e+03,4.191731e-13,3.323355e-15
3.192021e+03,4.161812e-13,3.299028e-15
3.194765e+03,4.033124e-13,3.232155e-15
3.197509e+03,3.958673e-13,3.193502e-15
3.200252e+03,4.106188e-13,3.250346e-15
3.202996e+03,4.083511e-13,3.218312e-15
3.205739e+03,3.862199e-13,3.120833e-15
3.208483e+03,3.884225e-13,3.113214e-15
3.211227e+03,3.719083e-13,3.030604e-15
3.213970e+03,3.705485e-13,3.011814e-15
3.216714e+03,3.589575e-13,2.950771e-15
3.219458e+03,3.585333e-13,2.947766e-15
3.222202e+03,3.486959e-13,2.891893e-15
3.224945e+03,3.360248e-13,2.832918e-15
3.227689e+03,3.345728e-13,2.824484e-15
3.230433e+03,3.123606e-13,2.712858e-15
3.233177e+03,3.101423e-13,2.693845e-15
3.235921e+03,3.003792e-13,2.643403e-15
3.238665e+03,3.009385e-13,2.631863e-15
3.241408e+03,2.844379e-13,2.581262e-15
3.244152e+03,2.872055e-13,2.567208e-15
3.246896e+03,2.765583e-13,2.512119e-15
3.249640e+03,2.790505e-13,2.508808e-15
3.252384e+03,2.775725e-13,2.495417e-15
3.255128e+03,2.716263e-13,2.466161e-15
3.257872e+03,2.709059e-13,2.457235e-15
3.260616e+03,2.665636e-13,2.448569e-15
3.263360e+03,2.665706e-13,2.424340e-15
3.266104e+03,2.575508e-13,2.375918e-15
3.268848e+03,2.538905e-13,2.350589e-15
3.271593e+03,2.518014e-13,2.327385e-15
3.274337e+03,2.575909e-13,2.360128e-15
3.277081e+03,2.612179e-13,2.369035e-15
3.279825e+03,2.580242e-13,2.351504e-15
3.282569e+03,2.520532e-13,2.318701e-15
3.285313e+03,2.636928e-13,2.366933e-15
3.288058e+03,2.581160e-13,2.327705e-15
3.290802e+03,2.468433e-13,2.271353e-15
3.293546e+03,2.569495e-13,2.313000e-15
3.296290e+03,2.551970e-13,2.299525e-15
3.299035e+03,2.462045e-13,2.626339e-15
3.301779e+03,2.557340e-13,2.292882e-15
3.304523e+03,2.545030e-13,2.283252e-15
3.307268e+03,2.551488e-13,2.387570e-15
3.310012e+03,2.654891e-13,2.322337e-15
3.312757e+03,2.681094e-13,2.328420e-15
3.315501e+03,2.756791e-13,2.350151e-15
3.318245e+03,2.754317e-13,2.343732e-15
3.320990e+03,2.653367e-13,2.300553e-15
3.323734e+03,2.830430e-13,2.382363e-15
3.326479e+03,2.902850e-13,2.555939e-15
3.329223e+03,2.879405e-13,2.503266e-15
3.331968e+03,2.991414e-13,2.410752e-15
3.334712e+03,3.008077e-13,2.414956e-15
3.337457e+03,3.100162e-13,2.442795e-15
3.340202e+03,3.244657e-13,2.498504e-15
3.342946e+03,3.215251e-13,2.490758e-15
3.345691e+03,3.215973e-13,2.474550e-15
3.348435e+03,3.198632e-13,2.459666e-15
3.351180e+03,3.235640e-13,2.460707e-15
3.353925e+03,3.270311e-13,2.471794e-15
3.356669e+03,3.281049e-13,2.484034e-15
3.359414e+03,3.253006e-13,2.461968e-15
3.362159e+03,3.201104e-13,2.431470e-15
3.364904e+03,3.162184e-13,2.417652e-15
3.367648e+03,3.188115e-13,2.419556e-15
3.370393e+03,3.143987e-13,2.387879e-15
3.373138e+03,3.134005e-13,2.374048e-15
3.375883e+03,3.155140e-13,2.380515e-15
3.378627e+03,3.246687e-13,2.408719e-15
3.381372e+03,3.222630e-13,2.391394e-15
3.384117e+03,3.247877e-13,2.402639e-15
3.386862e+03,3.269928e-13,2.395129e-15
3.389607e+03,3.399528e-13,2.440727e-15
3.392352e+03,3.429695e-13,2.445137e-15
3.395097e+03,3.493580e-13,2.463597e-15
3.397842e+03,3.448911e-13,2.439786e-15
3.400587e+03,3.532730e-13,2.464062e-15
3.403332e+03,3.549423e-13,2.464191e-15
3.406077e+03,3.683014e-13,2.509681e-15
3.408822e+03,3.544979e-13,2.591826e-15
3.411567e+03,3.650644e-13,2.496938e-15
3.414312e+03,3.658890e-13,2.481746e-15
3.417057e+03,3.748801e-13,2.506323e-15
3.419802e+03,3.702679e-13,2.484152e-15
3.422547e+03,3.691725e-13,2.470948e-15
3.425292e+03,3.702765e-13,2.474313e-15
3.428037e+03,3.758543e-13,2.479636e-15
3.430782e+03,3.714770e-13,2.468504e-15
3.433527e+03,3.720140e-13,2.473473e-15
3.436273e+03,3.676231e-13,2.444830e-15
3.439018e+03,3.873333e-13,2.510286e-15
3.441763e+03,3.855034e-13,2.499679e-15
3.444508e+03,3.843246e-13,2.489473e-15
3.447253e+03,3.934718e-13,2.516241e-15
3.449999e+03,3.937248e-13,2.516502e-15
3.452744e+03,4.115281e-13,2.619965e-15
3.455489e+03,4.038222e-13,2.531741e-15
3.458234e+03,4.059119e-13,2.538438e-15
3.460980e+03,4.044940e-13,2.540773e-15
3.463725e+03,4.107467e-13,2.549577e-15
3.466470e+03,4.093603e-13,2.577213e-15
3.469216e+03,4.110251e-13,2.548021e-15
3.471961e+03,4.115768e-13,2.545429e-15
3.474707e+03,4.102375e-13,2.531692e-15
3.477452e+03,4.191560e-13,2.558696e-15
3.480197e+03,4.222327e-13,2.566038e-15
3.482943e+03,4.284246e-13,2.582346e-15
3.485688e+03,4.383726e-13,2.608570e-15
3.488434e+03,4.486353e-13,2.638201e-15
3.491179e+03,4.483410e-13,2.809802e-15
3.493925e+03,4.630675e-13,2.851440e-15
3.496670e+03,4.769706e-13,2.711259e-15
3.499416e+03,4.842949e-13,2.903005e-15
3.502161e+03,4.973108e-13,2.763705e-15
3.504907e+03,5.122435e-13,2.842336e-15
3.507652e+03,5.300393e-13,2.850735e-15
3.510398e+03,5.288459e-13,2.836211e-15
3.513143e+03,5.519311e-13,2.894404e-15
3.515889e+03,5.629434e-13,2.913214e-15
3.518635e+03,5.698156e-13,2.928215e-15
3.521380e+03,5.848757e-13,2.974554e-15
3.524126e+03,5.976350e-13,3.003241e-15
3.526871e+03,5.945667e-13,2.984385e-15
3.529617e+03,6.049903e-13,3.008221e-15
3.532363e+03,6.156725e-13,3.027735e-15
3.535108e+03,6.108695e-13,3.019076e-15
3.537854e+03,6.292842e-13,3.054923e-15
3.540600e+03,6.324649e-13,3.050773e-15
3.543346e+03,6.406315e-13,3.081857e-15
3.546091e+03,6.435917e-13,3.296104e-15
3.548837e+03,6.515421e-13,3.724071e-15
3.551583e+03,6.550081e-13,3.091420e-15
3.554329e+03,6.672007e-13,3.132537e-15
3.557074e+03,6.784483e-13,3.143130e-15
3.559820e+03,6.895482e-13,3.166110e-15
3.562566e+03,6.808034e-13,3.151528e-15
3.565312e+03,6.888322e-13,3.162012e-15
3.568058e+03,7.079634e-13,3.209134e-15
3.570804e+03,7.063319e-13,3.192472e-15
3.573549e+03,7.143404e-13,3.214278e-15
3.576295e+03,7.181586e-13,3.238389e-15
3.579041e+03,7.210078e-13,3.230775e-15
3.581787e+03,7.273451e-13,3.229734e-15
3.584533e+03,7.242016e-13,3.227816e-15
3.587279e+03,7.276136e-13,3.226788e-15
3.590025e+03,7.251928e-13,3.230562e-15
3.592771e+03,7.230007e-13,3.220410e-15
3.595517e+03,7.133147e-13,3.180744e-15
3.598263e+03,7.185085e-13,3.194111e-15
3.601009e+03,6.986252e-13,3.148052e-15
3.603755e+03,7.005123e-13,3.146664e-15
3.606501e+03,6.908318e-13,3.114191e-15
3.609247e+03,6.821682e-13,3.099948e-15
3.611993e+03,6.670680e-13,3.058943e-15
3.614739e+03,6.708379e-13,3.060070e-15
3.617485e+03,6.651581e-13,3.042772e-15
3.620231e+03,6.643977e-13,3.041806e-15
3.622977e+03,6.892711e-13,3.089487e-15
3.625723e+03,6.748965e-13,3.050838e-15
3.628469e+03,6.811808e-13,3.066791e-15
3.631215e+03,6.860035e-13,3.072285e-15
3.633962e+03,6.920149e-13,3.084225e-15
3.636708e+03,6.958920e-13,3.078267e-15
3.639454e+03,7.043518e-13,3.095598e-15
3.642200e+03,7.127850e-13,3.115308e-15
3.644946e+03,7.181472e-13,3.118175e-15
3.647692e+03,7.270285e-13,3.129649e-15
3.650439e+03,7.313016e-13,3.130300e-15
3.653185e+03,7.308991e-13,3.132496e-15
3.655931e+03,7.366835e-13,3.169585e-15
3.658677e+03,7.329710e-13,3.122212e-15
3.661423e+03,7.385046e-13,3.120354e-15
3.664170e+03,7.358656e-13,3.118218e-15
3.666916e+03,7.530370e-13,3.136253e-15
3.669662e+03,7.569774e-13,3.147103e-15
3.672408e+03,7.497995e-13,3.118938e-15
3.675155e+03,7.438867e-13,3.102418e-15
3.677901e+03,7.331729e-13,3.078154e-15
3.680647e+03,7.135464e-13,3.031815e-15
3.683394e+03,7.080637e-13,3.013593e-15
3.686140e+03,6.742784e-13,2.926954e-15
3.688886e+03,6.680398e-13,2.918581e-15
3.691633e+03,6.377525e-13,2.834509e-15
3.694379e+03,6.096641e-13,2.754506e-15
3.697125e+03,5.947123e-13,2.722737e-15
3.699872e+03,5.613305e-13,2.632050e-15
3.702618e+03,5.386048e-13,2.569901e-15
3.705364e+03,5.244711e-13,2.533106e-15
3.708111e+03,5.167597e-13,2.514085e-15
3.710857e+03,5.002577e-13,2.462536e-15
3.713604e+03,4.869894e-13,2.430409e-15
3.716350e+03,4.640661e-13,2.355197e-15
3.719097e+03,4.474241e-13,2.302456e-15
3.721843e+03,4.275754e-13,2.250727e-15
3.724589e+03,4.218471e-13,2.236319e-15
3.727336e+03,3.975506e-13,2.156878e-15
3.730082e+03,3.996969e-13,2.163078e-15
3.732829e+03,3.912805e-13,2.128926e-15
3.735575e+03,3.947936e-13,2.131536e-15
