wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.889074e+03,2.388178e-13,4.360134e-14
2.891819e+03,3.480810e-13,3.502660e-14
2.894563e+03,2.624332e-13,3.088129e-14
2.897308e+03,2.211009e-13,2.588335e-14
2.900053e+03,3.103013e-13,2.541087e-14
2.902798e+03,3.031838e-13,2.368982e-14
2.905543e+03,3.374862e-13,2.245832e-14
2.908288e+03,3.495595e-13,2.143316e-14
2.911033e+03,3.295907e-13,1.927492e-14
2.913778e+03,3.106828e-13,1.742127e-14
2.916523e+03,3.242981e-13,1.650626e-14
2.919268e+03,3.192087e-13,1.523509e-14
2.922013e+03,3.509110e-13,1.471308e-14
2.924758e+03,3.594220e-13,1.361439e-14
2.927503e+03,3.511793e-13,1.260152e-14
2.930248e+03,3.885516e-13,1.250003e-14
2.932993e+03,3.866072e-13,1.127851e-14
2.935738e+03,6.552177e-13,1.707730e-14
2.938483e+03,3.934591e-13,9.707572e-15
2.941228e+03,4.071037e-13,9.192567e-15
2.943974e+03,3.762277e-13,1.074270e-14
2.946719e+03,4.089827e-13,8.297369e-15
2.949464e+03,4.240920e-13,7.826938e-15
2.952209e+03,4.403855e-13,7.530443e-15
2.954955e+03,4.408445e-13,7.192793e-15
2.957700e+03,4.672082e-13,7.077449e-15
2.960445e+03,4.680145e-13,6.779261e-15
2.963191e+03,4.838421e-13,6.620461e-15
2.965936e+03,4.906102e-13,6.453245e-15
2.968681e+03,5.101711e-13,6.394824e-15
2.971427e+03,5.087289e-13,6.242617e-15
2.974172e+03,5.052068e-13,6.098455e-15
2.976918e+03,5.052928e-13,5.961259e-15
2.979663e+03,5.074981e-13,5.901084e-15
2.982409e+03,4.988960e-13,5.796306e-15
2.985154e+03,4.883093e-13,5.896536e-15
2.987900e+03,4.728658e-13,5.542490e-15
2.990645e+03,4.761595e-13,5.521593e-15
2.993391e+03,4.623876e-13,5.404215e-15
2.996136e+03,4.425521e-13,5.249358e-15
2.998882e+03,4.273796e-13,5.143027e-15
3.001628e+03,4.187721e-13,5.054529e-15
3.004373e+03,4.042504e-13,4.936262e-15
3.007119e+03,4.024714e-13,5.221129e-15
3.009865e+03,3.824071e-13,4.745970e-15
3.012610e+03,3.883360e-13,4.734223e-15
3.015356e+03,3.883561e-13,4.692994e-15
3.018102e+03,3.875918e-13,4.649259e-15
3.020848e+03,3.769534e-13,4.549772e-15
3.023593e+03,3.717207e-13,4.481463e-15
3.026339e+03,3.764906e-13,4.463462e-15
3.029085e+03,3.635881e-13,4.331563e-15
3.031831e+03,3.803905e-13,4.401588e-15
3.034577e+03,3.898815e-13,4.376528e-15
3.037323e+03,3.961375e-13,4.385815e-15
3.040069e+03,3.870480e-13,4.288417e-15
3.042815e+03,3.892384e-13,4.269625e-15
3.045560e+03,3.904157e-13,4.234137e-15
3.048306e+03,3.918835e-13,4.200142e-15
3.051052e+03,3.916337e-13,4.162803e-15
3.053798e+03,3.869332e-13,4.098073e-15
3.056544e+03,3.816557e-13,4.047272e-15
3.059290e+03,3.757944e-13,3.999349e-15
3.062037e+03,3.785912e-13,3.976983e-15
3.064783e+03,3.790958e-13,3.938934e-15
3.067529e+03,3.724611e-13,3.881204e-15
3.070275e+03,3.735334e-13,3.863035e-15
